Drug1,Drug2,Cell_Line,Tissue,Synergy,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
paclitaxel,Veliparib,MDA.MB.436,breast,3.933690454,-0.6876812,-2.3474762,3.179913,2.1166248,-3.7184398,0.24036172,-1.8588426,0.05387792,6.842893,-3.4012427,-2.4236035,1.8912002,-0.5453656,-2.9772005,1.1011276,3.8226674,5.6030006,2.6887472,3.2165005,-4.161865,3.4836276,-0.7599706,-3.4444861,2.0410652,-1.756089
paclitaxel,geldanamycin,MDA.MB.436,breast,3.428486171,-0.8635629,0.35000756,-1.2400534,-0.35420695,-1.1844091,0.15210229,-1.4623456,-1.3328726,2.6330173,1.2231787,1.8129988,-3.4234488,-0.5824292,-2.0251327,0.43787867,0.13186239,-2.4744518,0.97958386,-1.2731513,-1.4117626,0.2438179,-1.1178745,-1.0355574,-1.7140633,-0.87535876
paclitaxel,MK-5108,MDA.MB.436,breast,-7.065337988,-9.07222,-8.679948,-10.236438,-8.012877,-7.931639,-2.8585017,-5.2764316,-6.4321737,-3.434332,-7.6797266,-9.587411,-7.7217097,-9.430049,-5.4394946,-5.3705797,-6.4048543,-7.0518937,-10.724201,-9.791965,-8.537012,-8.605458,-8.477658,-8.612026,-6.859186,-4.6663074
391210-10-9,Dasatinib,MDA.MB.436,breast,1.750212424,4.7369604,3.8520885,4.133694,4.1827145,4.4858465,3.150974,-3.032477,4.3854465,8.006511,8.633563,2.967347,5.522021,1.6221639,8.682401,5.3912444,5.331969,4.707138,7.4245143,6.679206,2.014708,4.0435147,5.6034446,4.9521956,6.2272935,8.045014
391210-10-9,Dinaciclib,MDA.MB.436,breast,-2.429656356,-2.264853,-6.302126,-6.162396,1.3206689,-3.5085893,-5.232312,-2.093438,-3.5540311,-3.025876,-5.312976,-4.8891478,-6.530928,-2.459305,-7.3291035,-1.0475676,-6.450044,-4.41364,-3.9307735,-6.281891,-0.7366102,-5.179031,-5.2174344,-7.027122,-3.2254133,-3.816536
391210-10-9,Sorafenib,MDA.MB.436,breast,-4.171753235,-3.350075,-4.5751877,-4.31623,-3.397053,-4.805923,-14.602963,-7.5022717,-11.784017,-2.0102818,-3.1113448,0.97884583,-5.531947,-5.55974,-5.5809035,-9.13057,-5.0824347,-0.35290614,-5.4164786,-1.5196053,-7.778103,-8.224954,-2.4467003,-4.0849113,-1.6890184,-4.170307
Sorafenib,891494-63-6,MDA.MB.436,breast,-6.116646849,1.8873106,-7.0904083,-3.3523967,-5.2499967,-4.1880617,-0.20570672,-2.8855476,-7.1408505,-4.581834,-3.5046592,0.5446914,-5.2643623,-5.894977,-5.747631,-12.255059,-7.5200987,-2.120504,-0.3592162,-4.1542587,-8.379017,-4.2450733,-9.962859,-0.89711165,-3.4594119,-5.184694
Sunitinib,Veliparib,MDA.MB.436,breast,3.913167639,4.8061404,-1.6270738,2.0309474,-0.083310366,0.9684616,-0.43886068,-3.7292597,1.5784115,-2.3277671,-3.9987743,3.6823559,-2.9898226,-1.5991753,1.1763966,4.0978856,-1.0872903,-1.4739026,0.43381125,8.752057,-0.33936596,5.0802255,-1.5577148,-5.7894692,4.836709,2.1977117
Sunitinib,Bortezomib,MDA.MB.436,breast,-1.789952995,-2.1260285,-5.1845384,-4.4177585,-3.2654414,-2.3673239,-0.68769723,-0.21844779,-5.653407,-1.7506644,-4.8186674,-6.3520684,-4.6672254,-4.014645,-6.515569,-7.0376244,-5.3644056,-4.077236,-7.476635,-4.694175,-5.0119166,-5.9089813,-7.885735,-2.4499204,-5.2130423,-4.399738
Sunitinib,Erlotinib,MDA.MB.436,breast,4.765412458,4.290649,4.0602894,1.489034,5.2505856,4.3513093,1.0173757,2.4677925,3.4780133,1.2898105,-4.8116107,0.56056625,2.6861384,1.4357262,0.47197938,3.005849,-1.8132843,6.78474,3.1495214,5.4673,1.4757824,2.0883753,1.2890236,2.7599092,2.0021362,5.4713807
Sunitinib,Lapatinib,MDA.MB.436,breast,1.166748445,-2.7756858,-2.1506631,-0.80542797,-1.430378,-0.5352802,1.4397646,-2.1213024,0.4970515,3.6792214,-1.9038645,-0.7635524,0.122505486,-1.1834558,4.216064,2.6994114,-3.3069396,1.171885,1.0957052,-2.985221,-0.40527806,-4.153757,0.8298249,-1.7021884,0.108978786,-2.440464
temozolomide,Veliparib,MDA.MB.436,breast,8.904069916,-0.03393883,-5.9407563,-4.9718113,-13.2466545,-6.089677,-2.6706161,2.6175587,-16.288216,-5.7699394,-6.3280697,-3.3941453,-8.246128,-10.247344,-4.407737,2.8338296,-4.36623,-3.940284,-2.997896,-15.476089,-3.0668228,-2.6163712,-8.548269,-4.815582,-8.116256,-9.725747
temozolomide,MK-2206,MDA.MB.436,breast,-4.697015035,-1.8598994,-1.5422573,-8.717657,-4.404222,-7.5880175,-7.6571455,-5.8949943,-8.860566,-6.223423,-6.7853527,-6.096748,-7.819604,-5.580284,-3.8302455,-8.070759,-4.4775133,-2.9280436,-8.462326,-7.4075136,-11.655681,-8.075505,-1.477034,-15.7141285,-4.619381,-14.408357
temozolomide,Niraparib,MDA.MB.436,breast,-0.138849976,-6.8048377,-6.8193564,-5.0819592,-6.30148,-8.766793,-6.101165,-2.5225825,-4.876021,-9.172005,-6.066919,-1.8485508,-2.3769093,-3.6842482,-3.4511948,-2.3877559,-4.173689,-4.23458,-7.495261,-0.68142265,-4.562196,-1.3117714,-2.0003724,-4.8012276,0.4556125,-4.7372036
temozolomide,891494-63-6,MDA.MB.436,breast,-6.807950172,0.82284456,-6.4602823,-7.90278,-4.42507,-7.880514,-9.766923,-1.0889384,-9.431539,-7.3598537,-7.9629016,-6.1275635,-1.5831593,-4.7353806,-0.71198785,-8.47571,-6.7594776,-6.0891857,-9.328185,-5.789932,-9.101889,-2.7171617,-0.6331536,-2.6419597,-0.45779583,-6.485832
temozolomide,Eloxatin (TN),MDA.MB.436,breast,-27.20567328,-13.433839,-11.02386,-12.723562,-5.3465667,-11.620111,-9.926411,-4.4645433,-6.625218,-5.2139645,-10.361622,-6.248234,-8.241533,-6.945679,-11.3087845,-4.26125,-11.655064,-11.581196,-6.079438,-5.0567794,-9.483555,-5.7113376,-8.233165,-5.011117,-5.9200583,-6.314264
temozolomide,391210-10-9,MDA.MB.436,breast,0.763786722,-2.0666628,-3.9899526,-6.6709237,-6.494109,-7.7115116,-1.0904063,-6.18514,-5.2118754,-6.5134134,-13.030826,-6.7561555,-9.582621,-3.5917103,-3.325273,-7.352341,-1.4014269,-4.137691,-8.921692,-3.888516,-3.3764632,-8.129045,-3.465698,-4.11034,-5.6351705,-5.174316
temozolomide,7-Ethyl-10-hydroxycamptothecin,MDA.MB.436,breast,-25.36000493,-6.474733,-4.9442697,-11.15688,-2.8297403,-8.797497,-8.818738,-20.910103,-16.486458,-16.821503,-19.43178,-9.303508,-13.33767,-8.153647,-9.658128,-16.645693,-8.132864,-11.226909,-11.74324,-7.8256617,-9.081598,-10.680997,-6.375566,-8.208472,-9.694499,-7.915059
vinblastine,915019-65-7,MDA.MB.436,breast,5.110917098,3.8932843,4.680246,1.8410488,5.807529,6.579274,4.8535376,2.7479558,2.2874384,4.4641747,5.187225,5.0274897,6.2969337,4.82867,7.997086,3.400638,3.1892076,3.463762,5.131235,4.1238003,1.7132812,4.048635,3.141864,6.746753,2.1601312,1.2413197
vinblastine,L-778123 free base,MDA.MB.436,breast,10.56308079,1.5483212,-3.8068721,-2.1182742,1.9389032,-2.9083645,0.34677163,-1.6966325,-4.1690116,1.8332789,0.20779788,2.398453,0.417298,3.6770697,3.7002306,-0.08737074,-5.530737,1.1992784,4.644989,1.2138872,0.08169073,1.8819427,1.0609573,1.9881349,-3.0325694,-0.42403334
vinblastine,Vorinostat,MDA.MB.436,breast,0.146187751,-0.72157776,-0.35743865,-0.5182986,-0.83838725,2.5944476,-0.8501095,-1.2119975,-0.46219704,2.0527909,0.15781742,3.9589639,0.55281013,-1.0082884,-0.3156982,-0.68595827,1.7525915,0.66743016,-1.1321954,-0.50227755,-3.9005086,1.8255852,-1.3370217,2.8906708,-2.3506134,-2.5773919
vinorelbine,Veliparib,MDA.MB.436,breast,2.481173144,3.4246893,3.8662846,-0.19774097,-6.402448,-1.754569,-2.0155602,-3.7567704,-3.3384495,5.6164546,-2.6197417,-2.3602934,-1.7556695,1.5182792,-3.9166136,-2.9311302,0.0291788,1.9322013,-8.197077,2.9274638,-4.428623,-2.6948886,0.5081635,2.09279,-0.6595185,2.6574981
vinorelbine,Dasatinib,MDA.MB.436,breast,-2.066841334,-3.9185984,-0.013643969,-2.1286635,-0.01249269,-1.4421501,-1.8211188,-4.3357644,-6.500129,-2.9011726,-3.4609988,-7.2336965,-12.228769,-3.2538776,-9.391423,-5.42061,0.35276657,0.6369033,-2.8747218,-0.17638482,-3.4736218,0.45526367,-4.9716077,-2.5451987,-7.35535,-4.200721
vinorelbine,MK-5108,MDA.MB.436,breast,-19.63002735,-9.268749,-9.350116,-8.347224,-7.1343617,-10.288951,-10.990523,-8.154927,-13.314957,-7.50407,-10.347971,-12.056723,-13.7390785,-9.809105,-6.467743,-12.703481,-10.845758,-6.486766,-10.84706,-9.587061,-7.8963904,-5.505228,-8.454571,-5.07399,-10.071178,-12.776264
Vorinostat,Erlotinib,MDA.MB.436,breast,4.253110601,5.6099477,6.477542,3.6134899,3.0156424,1.1024451,2.4117012,1.5899698,3.6675134,2.9058473,-0.3240943,2.9801714,3.7435026,3.2496188,3.512217,2.8475735,2.1756048,1.7289841,3.4959698,3.2169151,4.5170894,4.8543944,4.8402805,4.721735,2.0375733,0.07926096
Vorinostat,Lapatinib,MDA.MB.436,breast,0.700196214,-1.023629,2.1023834,0.1715968,1.2283211,-4.0223765,-0.81363493,-0.8924051,-1.6394843,-1.1919676,-4.4454684,0.45982665,0.40667242,3.4362385,-0.08247137,0.5525074,2.1070476,-1.4399067,-1.8994272,1.4222463,-1.8221624,1.6200413,3.5317254,1.341434,-1.224082,-1.8685493
Vorinostat,7-Ethyl-10-hydroxycamptothecin,MDA.MB.436,breast,-0.641415363,1.6001809,4.349677,3.485466,3.2634122,4.6380634,1.7504907,-1.1721333,2.1638007,6.4476137,2.2663724,4.907665,2.430906,2.6612942,3.0463839,3.801871,2.307938,2.9026783,2.5507898,2.8047564,2.216742,3.609923,0.8865556,2.5780883,1.3720477,1.067405
Vorinostat,temozolomide,MDA.MB.436,breast,-6.182489127,-10.998592,-15.381062,-17.656319,-9.030484,-18.151379,-12.797581,-12.303605,-6.700132,-13.720863,-9.659581,-6.9822965,-7.6220307,-11.750247,-10.144047,-5.702591,-16.877964,-11.623469,-8.203295,-4.260263,-13.707029,-6.618327,-9.067134,-10.305441,-14.247162,-14.012696
5-Fluorouracil,915019-65-7,OCUB.M,breast,1.170481581,1.3972272,1.9028523,1.1900212,-3.4663346,1.721164,-1.5494233,-2.3879254,6.230742,1.3910153,4.0144844,2.4129672,-0.31027776,4.4552917,1.4323146,0.97012717,4.041038,2.262586,0.3193173,1.4046912,2.4805782,2.5167809,3.8572912,5.2726316,1.6260028,2.9886453
5-Fluorouracil,Bortezomib,OCUB.M,breast,-4.769711146,-2.3863478,-4.0848193,-5.01263,-2.337383,-11.088506,-4.749365,-6.2261486,-6.323099,-3.9874778,-4.7724934,-2.6915462,-5.12052,-4.692056,-3.7998872,-4.239445,-3.282048,-5.4908276,-9.862605,-8.310059,-3.0232117,-5.672426,-6.07754,-4.632473,-6.8260374,-3.1204073
Veliparib,Dinaciclib,OCUB.M,breast,-31.32035336,-48.498047,-50.867794,-52.636353,-36.02573,-50.93046,-33.168655,-40.325024,-39.058132,-27.401695,-50.44973,-49.51986,-37.388466,-36.270954,-38.302902,-40.961872,-28.29459,-38.710545,-41.04341,-43.222,-25.747839,-48.863647,-30.204304,-49.88627,-37.528233,-54.85723
Veliparib,geldanamycin,OCUB.M,breast,1.420774448,-11.633985,-4.30366,-21.463503,-12.516938,-3.5985997,-16.284819,-16.420776,-11.669695,-15.50894,-15.408914,-25.76405,-14.17109,-7.411567,-13.091215,-11.063513,-14.726671,-3.0435512,-16.091368,-14.341239,-11.913667,-11.037929,-16.351221,-7.811862,-22.053806,-15.5169115
Veliparib,topotecan,OCUB.M,breast,-9.34689247,-25.139317,-4.1367016,-22.230556,-23.334263,-27.14859,-6.288081,-32.99016,-16.833113,-5.0594087,-5.4141703,-24.840704,-21.251823,-5.2314916,-11.878716,-4.156513,-19.007431,-32.192253,-16.754417,-18.299084,-13.337007,-22.63932,-3.1056447,-13.645519,-21.617502,-22.00192
MK-1775,Dinaciclib,OCUB.M,breast,-1.362672377,3.427945,4.522704,2.6231046,6.46895,3.0868788,1.8703755,2.8242779,2.6763496,5.727617,2.9607022,0.16601379,3.3687031,4.6255546,9.628585,4.2823257,7.6890593,3.6759992,1.5017104,2.2802622,2.601494,3.4574895,6.3481116,5.7248287,4.3110957,1.7714126
MK-1775,Lapatinib,OCUB.M,breast,9.669458402,7.9813023,8.280699,9.233201,10.532782,6.5641537,6.6293626,8.368109,7.0066795,6.326128,6.823553,3.6847668,6.2703385,8.031422,8.346295,6.9191027,6.554872,3.8607328,4.042162,5.999971,2.7926834,1.6786891,6.5328536,9.524411,9.973086,5.3702035
MK-1775,Deforolimus,OCUB.M,breast,16.43519383,10.941698,14.250697,10.957447,11.101788,12.25675,14.03385,10.966927,8.163321,13.557279,14.349328,7.537336,14.239816,12.868583,14.260732,7.7922525,8.475892,13.48042,13.634459,13.338497,9.593844,9.228163,7.3727617,10.633872,7.5799127,12.427046
MK-1775,391210-10-9,OCUB.M,breast,-0.544899901,3.3361886,-5.520613,-0.23977143,1.482512,3.1034963,-8.053284,2.6461947,4.546583,1.7030857,4.3666477,2.8621056,-2.6926568,2.1448379,2.678331,-2.1446805,3.0898378,-1.7382705,0.5525337,-1.0229565,-5.4623113,2.158853,-2.720107,2.841658,-4.269338,-10.072665
915019-65-7,Sorafenib,OCUB.M,breast,2.578499836,4.0768795,1.5948753,-0.42672583,6.8841915,1.8620274,2.876458,2.3389363,-0.9841242,3.1502516,3.727363,4.2174077,-2.3792162,3.3645778,4.0772147,3.3086295,5.2154255,5.5570397,2.2377615,3.5536034,7.2160406,8.778149,5.862177,2.041548,4.6064816,1.868253
Bortezomib,Veliparib,OCUB.M,breast,-23.28281269,-25.905626,-26.595884,-30.459345,-22.073242,-22.880722,-23.17064,-31.447405,-24.548704,-9.703119,-30.982676,-24.798697,-16.569485,-15.862031,-22.681374,-12.702237,-5.5147147,-40.430256,-19.186096,-20.658718,-12.830915,-17.085806,-15.003312,-37.50211,-4.1350493,-24.495419
Bortezomib,891494-63-6,OCUB.M,breast,-1.170213167,-1.5552827,-5.8272796,-3.985067,-4.790281,-8.686074,-2.9510438,-7.408914,-5.1730914,-9.0812025,-8.833311,-2.769485,-2.913121,-5.8846455,-5.8326864,-6.890384,-6.02327,-12.685712,-14.781717,-5.354508,-4.3987684,-1.9043416,-10.87204,-9.649072,-5.8823442,-0.66157895
Carboplatinum,MK-2206,OCUB.M,breast,-14.90490217,-4.050884,-6.423758,3.1424544,1.4934976,-8.907705,-8.748863,-2.425365,-1.2188078,-8.407526,-3.1988587,2.1702974,-3.6431046,-4.8696613,-12.183371,-11.639404,-4.371988,-6.712726,-7.286781,-11.579011,-3.673995,-0.27756658,-4.8074493,-2.6500256,-3.6292868,-1.5751954
Carboplatinum,Deforolimus,OCUB.M,breast,9.915716093,4.6737347,3.7884808,2.6479309,-1.0747743,-0.7653798,8.770855,2.4846416,8.0306,4.174768,5.86381,2.2091596,4.7632027,-0.8152013,-0.03685908,3.064212,2.4576306,0.7917791,-1.4602869,3.5859985,4.153122,4.8852096,-1.2878572,4.0561604,-2.9776802,-3.7820418
Carboplatinum,Sorafenib,OCUB.M,breast,-11.64395069,-1.3237983,-1.171639,-4.910083,0.15666944,-4.9767213,-5.354159,0.30806994,-8.971542,0.75290835,0.39915103,1.9224948,2.297762,2.9944007,-2.2040834,-6.085299,-2.109357,-4.0057187,-4.4316916,-0.7973543,0.021682173,5.9382873,-0.327108,-4.2275014,1.9562967,-2.095128
Carboplatinum,Vorinostat,OCUB.M,breast,-8.016370647,-6.725545,-2.5707755,-3.9404407,0.17850132,-2.6558378,-2.425786,-3.3952987,-2.3927681,0.6008738,0.4479779,-1.9326777,1.224501,-0.88376534,-2.35366,-4.765526,-5.466244,-5.9305587,-2.9620078,-1.0773542,-1.7446083,4.2776213,-3.530961,-3.5565453,-1.4692144,-0.43765807
cyclophosphamide,Lapatinib,OCUB.M,breast,-18.15865627,-23.601234,-32.617386,-32.04591,-30.263567,-28.787155,-25.556961,-26.230118,-25.816395,-32.673702,-30.867987,-34.98124,-23.382402,-31.359592,-30.88346,-34.483265,-17.65645,-22.74679,-28.651335,-39.936043,-22.674593,-32.88239,-22.723692,-28.53458,-31.761099,-34.114506
cyclophosphamide,Niraparib,OCUB.M,breast,-8.500894551,-5.73965,-2.0867977,-11.966952,-2.0031629,3.244304,-0.9820181,-0.19097675,2.555193,1.4530983,-1.0196612,-2.1616454,0.9574673,0.32427868,0.24948812,-0.41265613,-4.230167,-13.551891,2.3663692,1.1365452,-4.6331997,-0.9395502,0.12403536,4.1872716,1.6540926,-8.715425
cyclophosphamide,MK-5108,OCUB.M,breast,-24.41319434,-15.990318,-9.208005,-2.3744967,-9.567325,-14.247962,-9.8608,-27.37555,-1.6377333,-2.5941048,-29.747204,-18.937672,-18.684462,-7.2577214,-48.139633,-13.064191,-13.983843,-26.907545,-15.099749,-8.136253,-29.236502,-35.16602,-25.248764,-11.850709,-27.900585,-12.056083
cyclophosphamide,Sunitinib,OCUB.M,breast,-13.14130012,-32.97248,-36.33269,-35.43912,-23.106985,-23.793873,-15.378069,-32.58854,-25.053205,-30.218124,-24.813274,-20.70299,-4.541197,-26.64207,-42.017254,-49.73651,-41.01271,-35.26522,-26.228596,-49.37595,-33.933167,-34.553288,-36.6431,-35.100292,-20.427708,-23.99005
Dasatinib,Deforolimus,OCUB.M,breast,7.832792043,9.473013,8.841034,7.0379233,4.1911416,8.165605,5.396769,7.643058,10.181432,9.500204,9.1241045,7.3563466,5.8391285,3.342041,7.980349,5.699615,11.725046,9.479087,9.153905,12.007151,11.3398,5.780006,9.7651,6.14149,6.942416,3.3775444
Dasatinib,7-Ethyl-10-hydroxycamptothecin,OCUB.M,breast,-0.617207623,4.7469516,3.2894347,2.0949142,3.6071098,2.2851524,0.82752866,4.001623,5.686683,4.358441,0.9545759,0.873552,1.7888452,1.4659878,3.9521375,2.4911666,1.8086404,2.8958218,-1.9516658,4.395147,2.532601,4.0567613,5.6081033,3.6506455,4.40026,3.5971854
dexamethasone,915019-65-7,OCUB.M,breast,-34.22683126,-32.566425,-41.627148,-39.882736,-44.21918,-34.470497,-29.598822,-28.667772,-29.494583,-44.896442,-31.194075,-23.42554,-38.96644,-34.940468,-44.325825,-47.410805,-17.408434,-26.162796,-31.433872,-22.343155,-28.649202,-36.138836,-26.763033,-35.696163,-33.648384,-36.328667
dexamethasone,L-778123 free base,OCUB.M,breast,-4.583843735,-11.913986,-7.6793737,-5.096756,-9.556673,-9.979206,-11.501183,-8.276771,-7.554303,-12.469417,-5.866149,-0.39186993,-10.206313,-19.518589,-12.439965,-13.637631,-8.783649,-7.009934,-1.00314,-7.668264,-10.865183,-12.885385,-13.362196,-6.5166583,-8.6333065,-11.461571
dexamethasone,MK-2206,OCUB.M,breast,-29.40881486,-24.353975,-28.052069,-18.524126,-31.56654,-33.149437,-31.894012,-26.50342,-30.144857,-29.514158,-29.439714,-19.207901,-25.62902,-30.087837,-33.358883,-31.190517,-20.94352,-27.55028,-29.90251,-23.069025,-33.9595,-33.885925,-32.377068,-28.26192,-26.260908,-24.688875
dexamethasone,MK-5108,OCUB.M,breast,-23.96863184,-15.853576,-16.49558,-12.058797,-15.253599,-26.209936,-10.608057,-31.037874,-7.5459332,-19.595997,-30.451664,-19.105198,-9.9609585,-18.944635,-28.659233,-23.131184,-20.5378,-20.690546,-16.416903,-22.32991,-33.526985,-31.93424,-21.633156,-23.644302,-42.887333,-11.583277
dexamethasone,Sorafenib,OCUB.M,breast,-11.70536654,-6.6262245,-0.056080777,-2.8370755,-9.240311,-14.104415,-15.908197,-7.8214545,-11.8322115,-13.155313,-14.77803,-7.4980736,-9.081234,-10.898657,-4.4920917,-5.840385,-13.421079,-1.3547254,-4.1691256,-19.721489,-12.1293955,-11.83032,-14.977791,-6.651342,-22.077272,-1.8521891
doxorubicin,Veliparib,OCUB.M,breast,-15.86739476,-8.204161,-5.934533,-18.97704,-1.8251368,-13.89996,-32.850594,-9.362997,-16.319988,-17.764566,-12.366486,-18.23157,-19.260454,-2.5154757,-25.318174,-10.365134,-26.516212,-18.92201,-18.72829,-10.592584,-7.9059186,-12.134638,5.6225157,-28.358587,-20.285147,-11.8166065
doxorubicin,L-778123 free base,OCUB.M,breast,-12.4526338,1.1878891,1.6540788,0.34291202,-3.9270773,-4.001074,-4.2321405,2.4230263,2.0559974,0.66078734,-1.446018,-0.33676907,-0.34482047,3.1392865,0.09076418,2.9444485,-1.4890753,-3.5099638,0.67084855,0.17687906,0.027981281,0.573705,0.46251768,-2.769572,-1.9472175,2.0751455
doxorubicin,Lapatinib,OCUB.M,breast,6.370673288,1.7276343,1.9076672,4.253749,0.9571534,-0.25979388,7.0151067,3.442873,2.5194829,3.8427074,1.1299138,-0.5584824,1.4198556,0.858474,1.1891882,1.348666,5.3884554,2.9068627,0.42557806,3.6116629,2.9311376,1.648555,5.821358,-1.8118405,1.7703656,2.0178435
doxorubicin,MK-5108,OCUB.M,breast,-3.597181016,-5.3355517,0.25794312,-0.97170055,-2.3504906,-1.3839347,-3.3145654,0.99593693,-8.017214,-3.1575742,-4.0948405,-3.8632245,-5.2362847,-2.6146853,-4.6812935,-5.599681,-4.492642,0.4312132,-0.17843537,-3.58925,-4.861962,-3.3121645,1.8860581,-4.388455,-3.4560666,3.501287
doxorubicin,Deforolimus,OCUB.M,breast,3.799417353,1.4949876,2.2748332,5.9219613,2.213274,3.2296214,2.6469939,5.2262287,5.739417,1.4090537,4.430125,1.7617179,5.317781,3.7900057,4.9095883,3.1469388,2.278921,0.360026,1.6812311,2.9186482,0.1201649,4.997768,5.7861834,-0.22733909,3.7559097,1.6745306
Erlotinib,Dinaciclib,OCUB.M,breast,-4.761339165,6.067805,3.7468677,3.7869637,1.4642639,-0.805607,1.6524076,-2.1527267,3.0623767,3.3007534,1.8732495,1.6928725,0.5887528,3.2957041,3.979673,-0.35126603,1.2515239,3.2582967,0.25493866,1.640641,2.1690524,4.9163566,1.157037,0.182365,2.631977,0.94185907
etoposide,915019-65-7,OCUB.M,breast,1.37397956,7.525629,10.504002,2.6132593,4.0192595,7.997858,6.7009892,0.40267533,6.7412305,6.651861,4.395366,3.7559202,9.439889,8.938986,5.7828417,5.5661073,4.655862,6.4406233,4.0552135,8.7205105,4.4800673,7.2778683,6.4166822,5.32602,5.362516,6.28468
etoposide,Erlotinib,OCUB.M,breast,2.369931618,8.668827,9.189903,5.8663397,6.5136065,7.775606,7.4309535,3.7364476,4.79792,6.228841,3.1961133,1.6479678,6.507314,5.858584,7.938375,5.3590384,0.69099545,10.092744,2.76628,7.887726,3.8789473,8.026869,7.055265,6.9402785,6.7378592,5.3205013
etoposide,MK-5108,OCUB.M,breast,-0.303360803,-2.2834806,3.3548074,0.084179424,-3.1172614,-0.15092114,-0.3199186,-0.76043516,-4.4713554,0.035180774,-5.1712995,-3.1342723,-2.173242,2.2907774,-2.032148,-5.7024045,-3.571634,-2.1053176,-2.0922468,-1.839609,-1.576692,0.91110194,-4.9494457,1.0817927,0.8870916,-1.929425
etoposide,Sunitinib,OCUB.M,breast,-4.013821057,1.7277659,3.6908228,-4.558953,-2.0427794,-2.5291002,2.2011597,1.6451738,2.8219357,-0.79465973,-5.075687,-0.43728587,3.1027648,0.23252448,-3.663279,2.625468,-1.1134763,-0.5980046,-3.7189765,2.990874,-3.0066924,-1.0427346,-3.198771,-2.5281892,-0.05667427,2.772022
geldanamycin,7-Ethyl-10-hydroxycamptothecin,OCUB.M,breast,-6.531204179,-2.9369721,-5.5071335,-3.0914044,-2.9724333,-4.995432,-7.4717355,-6.8356166,-10.970575,-6.5317516,-14.405415,0.59116524,-2.0923474,-4.909857,-7.849577,-9.698993,-5.689292,-3.8876603,-5.196715,-4.334678,-3.666088,-1.5059,-11.61355,-7.0527277,-7.4648933,-5.424876
gemcitabine,Veliparib,OCUB.M,breast,-26.5226206,-14.648013,-1.7582471,-11.428195,-6.3336663,-8.838322,-15.281313,-18.439726,-15.652021,4.235141,-1.0502087,1.302487,-15.079215,-6.835145,-9.654393,-0.8754038,-10.272106,-5.069229,-7.524757,-7.3352337,-8.732513,-3.006136,3.3670797,-10.351625,-15.405662,-12.482617
gemcitabine,MK-1775,OCUB.M,breast,18.23599027,4.015711,5.5554647,4.463521,11.397343,9.220201,3.3671825,10.309332,7.0944486,9.125452,12.959689,1.2416602,9.863979,8.120334,0.6664256,4.152531,0.4174252,11.144362,9.944283,2.9590354,2.157054,3.5683587,12.833642,5.56248,7.23758,6.2608013
gemcitabine,Niraparib,OCUB.M,breast,-11.9411424,1.0754005,3.6979694,9.453521,6.597411,7.5285416,0.92026275,-0.3978232,2.556299,-4.776708,-4.574178,-2.520673,-2.3780813,-2.3176816,4.240566,5.183108,3.567757,6.540703,-5.1334534,5.4836297,1.3966471,2.305648,-4.3547673,-0.112798594,-1.075397,2.6444542
gemcitabine,temozolomide,OCUB.M,breast,-23.09298588,-28.566921,-16.567472,-33.187244,-23.257442,-15.075143,-18.543428,-48.587883,-48.62499,-33.394783,-12.999463,-13.469616,-40.65488,-30.176905,-22.227713,-10.950782,-0.90280294,-27.226189,-16.289528,-18.551975,-20.777344,-17.928616,-14.057918,-26.042307,-32.935764,-25.223438
