Drug1,Drug2,Cell_Line,Tissue,Synergy,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
paclitaxel,Niraparib,MDA.MB.436,breast,-1.127682501,-0.8660932,-8.894917,1.4301142,-7.7691007,-1.5502623,-3.020195,-1.6616939,1.9197693,-1.7811855,-0.4037913,2.436293,-0.049445756,-1.5383611,-2.7775595,-0.9624894,0.7016761,-6.267504,1.3681865,-3.8984115,-1.8592609,-1.4821292,-0.20091909,-1.4616708,2.7904189,-1.1522104
paclitaxel,Sorafenib,MDA.MB.436,breast,-5.454408766,-6.041701,-7.8714457,-3.2001846,-7.7818737,-8.444192,-2.7431698,-8.852653,-5.04419,-0.439783,-7.6438394,-3.6774538,-2.6121478,-1.8910006,-7.468922,-0.22076881,-4.3295264,-6.6109786,-7.5738235,-9.145113,-11.716359,-8.170491,-4.47774,-10.450087,-3.1630232,-10.629792
391210-10-9,Bortezomib,MDA.MB.436,breast,-8.697560989,-1.061791,-7.0240774,-6.4344306,-2.8018396,-4.880777,-0.16212401,-4.8218865,-5.69271,-5.361459,-5.012931,-3.5478735,-3.2309003,-4.502666,-5.9783354,-5.751188,-0.6850874,-5.8032794,-6.388188,-4.043873,-8.423258,-4.8227434,-6.576264,-6.8541293,-5.277437,-2.6270678
391210-10-9,Eloxatin (TN),MDA.MB.436,breast,-0.898523756,-0.32131,-1.6095208,1.5821469,1.2849172,0.00633112,3.0935273,0.823448,-1.7554895,0.8654931,2.7389047,-8.640639,-1.3469197,-0.26129922,-1.6257216,-3.985199,5.1635103,-0.7359759,-2.1562994,1.4838998,-3.8725858,0.9481904,0.44527203,0.2647265,0.3170023,1.5944053
7-Ethyl-10-hydroxycamptothecin,Dinaciclib,MDA.MB.436,breast,-4.683136705,1.7138946,-2.992027,-0.7304363,-1.4407063,-1.3746977,-0.1910352,-1.7454485,-3.1710827,-3.6203089,-3.1101873,0.18303257,-3.1273808,-1.1642056,-4.007851,-3.1389558,-2.3527164,-2.1316493,-1.209343,-3.1179163,-1.0070329,-1.7717816,-4.5523276,-2.0246387,-2.9228356,-0.22328003
Sunitinib,Niraparib,MDA.MB.436,breast,0.780589253,7.5641966,3.4810085,1.1816211,1.9027567,2.5046134,3.8927133,5.910744,4.4656844,1.1081686,6.292456,0.29959834,4.1253405,1.9883668,6.98985,1.4671164,1.8644552,-0.4651888,6.6517196,3.673397,6.6482587,2.7836936,8.815486,3.1863134,4.2763953,2.133414
Sunitinib,891494-63-6,MDA.MB.436,breast,3.40802818,11.718182,15.431392,15.011986,8.322953,4.769262,9.992575,9.959763,1.2100245,9.401854,4.5913205,1.8895593,11.705668,10.129537,7.489968,8.651815,4.31629,9.668081,10.648857,9.21185,4.7219768,10.485157,3.7333078,6.2161474,7.91259,8.000294
Sunitinib,Eloxatin (TN),MDA.MB.436,breast,-10.13791361,0.7846822,-0.6977558,-2.7023742,-3.403356,-1.733941,-2.849294,0.39220998,-4.006929,-7.6790757,-3.9077952,-9.835583,-7.7911916,-2.4971437,1.2349489,-8.172474,-0.88916206,-3.456389,-0.6062812,-4.3573136,-1.0495521,-3.1774085,-5.0666366,-3.375764,-10.7733555,1.2147882
Sunitinib,topotecan,MDA.MB.436,breast,-5.796305186,0.07598445,-2.9666698,2.041821,3.6156669,1.6275979,2.9891503,1.5359793,-0.100610904,0.7137168,2.2615407,2.8936598,-0.43259043,6.3020554,1.8996246,0.48049247,1.9136565,4.0929484,0.5275488,4.093754,0.491252,1.7080958,2.3148248,3.2046824,-0.7890169,3.6168697
temozolomide,915019-65-7,MDA.MB.436,breast,-26.49343444,-3.0351858,1.1067537,-1.4679987,-5.3216405,-5.6480584,-1.1397951,-14.937949,-9.979205,0.16323704,-8.842633,-11.670095,-2.9011135,-4.9540405,-7.261334,-2.043472,-4.7781224,-3.7252598,-7.034292,-4.2002306,-4.069859,-4.527888,1.0365549,-6.644735,-7.3350306,-11.178081
temozolomide,Dasatinib,MDA.MB.436,breast,-2.059172859,7.564281,9.168757,10.289113,5.1271687,8.5876255,7.502007,3.803706,1.4032695,6.3588796,3.5452874,-0.22628921,11.85631,14.491752,5.009233,9.239539,0.16636482,12.310341,10.185501,10.191407,8.598614,5.0852437,5.4235744,8.235063,0.2393562,6.4874034
temozolomide,Erlotinib,MDA.MB.436,breast,-14.54362635,-13.210573,-0.9176974,-2.2660701,-11.075673,-8.319194,-11.501823,-9.440501,-8.621164,-10.118929,-10.371236,-10.709896,-20.933647,-3.372895,-6.2613974,-8.844991,-4.8334227,-0.927759,-1.5019027,-9.342081,2.1916168,-8.78522,-8.578774,-4.945253,-14.931433,-7.991799
temozolomide,Deforolimus,MDA.MB.436,breast,-1.500854345,-2.796537,1.8768163,8.180396,4.300754,5.602488,-1.4659952,5.2613125,-2.5925775,2.2428536,5.128371,-4.8776183,-3.31737,1.771046,2.6347373,-0.52500856,-1.8337629,2.2602706,-7.784863,2.3461218,4.9902873,-6.9498873,2.2399783,1.4041662,1.552318,-5.4880414
temozolomide,topotecan,MDA.MB.436,breast,-14.8736408,-21.466768,-23.74306,-14.517197,0.70604503,-17.747965,-16.796032,-17.322882,-19.130465,-27.572348,-10.732867,-19.330818,-18.4331,-18.172905,-15.899121,-8.517084,-16.135057,-19.05227,-18.779785,-19.342537,-15.0041065,-18.753862,-15.513237,-8.062076,-18.968674,-10.249398
vinblastine,Bortezomib,MDA.MB.436,breast,-2.965308316,-1.9626313,-4.7343903,-5.3301315,-2.7741523,-3.4604177,-3.1464686,-3.4316685,-3.3318033,-2.6117246,-2.5170486,-2.4986253,-3.0358427,-3.0938933,-1.4019202,-4.659236,-2.9001338,-2.4689312,-4.1432285,-4.2525935,-4.068674,-2.347424,-3.8797376,-2.5772746,-3.649215,-5.367189
vinblastine,Deforolimus,MDA.MB.436,breast,0.689195964,3.5594518,-0.79218936,-0.18593901,0.084535226,2.5765166,0.897133,-1.1176788,-0.2941495,-0.4210936,0.9454087,1.6572664,-0.014165498,0.65363294,4.1650558,0.2758184,1.7189703,4.9484334,3.6258051,0.87373894,0.9181715,4.3111877,-1.5397664,4.8016696,2.001823,6.015783
vinblastine,391210-10-9,MDA.MB.436,breast,1.44013993,-7.738353,-5.0988207,-6.9249387,-3.9180315,-3.9579663,-1.9406179,-4.377211,-7.2004867,-6.390582,-8.263913,-2.1262527,-5.1593695,-3.6843388,-5.0561137,-5.140253,0.49478397,-5.697971,-2.0624485,-4.119744,-7.1135664,-3.4106593,-5.221763,-0.7399467,-6.4968686,-5.5594015
vinorelbine,MK-1775,MDA.MB.436,breast,-3.149523573,2.0826805,-2.614538,-0.78095156,0.45276752,0.09722419,2.6688366,-1.5013276,-0.5236745,0.23938558,2.2202864,1.539561,4.8002,-0.22808462,-0.23234916,-0.32801214,0.22650898,0.93477327,-1.2975379,-0.4058323,-0.4366374,3.6085024,-0.11180428,1.9154922,-0.60721767,4.539142
vinorelbine,Bortezomib,MDA.MB.436,breast,-5.796563186,-1.9764427,-4.724164,-4.9350085,-2.1410496,-3.4005437,-4.9096627,-2.9197915,-3.7141206,-3.4119692,-3.1690507,-4.8735476,-5.2805696,-4.107216,-2.658194,-5.2615747,-3.8675401,-2.0298514,-2.7235157,-5.5837903,-4.6888556,-2.5323832,-3.366858,-2.2694206,-4.2901187,-5.230691
vinorelbine,Deforolimus,MDA.MB.436,breast,-1.909124162,2.7747548,-1.890122,0.60443753,-0.53556585,2.1093192,2.041288,2.3642929,1.3505424,2.4337847,2.3046892,2.5110025,1.350254,1.979872,1.963156,0.4346316,0.75861895,1.9465545,0.11029194,1.8387434,1.4613512,3.827478,2.3012905,3.5528378,2.5818725,5.986746
vinorelbine,891494-63-6,MDA.MB.436,breast,-1.060411648,-4.431057,-2.3232865,-3.2987156,-2.2354672,-3.7275438,6.7408404,3.7236483,-1.4811269,-2.1288536,-0.37782735,-1.7597014,1.4063647,-3.4550118,-4.2033195,-0.24118614,3.4732957,-0.81714815,-2.5092463,0.43219125,-1.9825984,-2.8780687,-1.9052969,1.2816154,-1.1199149,5.8237753
vinorelbine,temozolomide,MDA.MB.436,breast,-5.716769289,-11.350304,-9.4436,-9.659318,-16.749,-12.6839485,-21.554594,-5.400703,-17.371723,-8.307454,-10.164948,-16.766514,-16.12614,-7.5270977,-7.022018,-13.864816,-6.0050125,-5.1785493,-17.45095,-12.413141,-7.5233502,-15.10236,-5.329986,-9.371839,-8.077958,-18.621134
vinorelbine,Vorinostat,MDA.MB.436,breast,-2.405296552,-0.59885246,-1.5404526,-0.6020188,0.19457485,0.36151698,-2.814921,0.5364019,-1.3299942,-0.05081316,0.573371,0.1744987,1.2331698,-0.08513998,1.207748,-1.5089172,-0.078784555,0.84453434,-2.9954646,-3.261924,-0.6648711,-0.15221965,-1.1322337,0.7174332,-0.7782508,-0.2544043
Vorinostat,MK-1775,MDA.MB.436,breast,3.833483285,0.643568,2.7308824,2.963087,0.38046274,5.2770743,0.27263612,-0.5156055,1.0581491,2.0649183,2.820746,3.782962,2.8621173,1.8925803,2.1849103,-0.79554033,0.043860983,2.4636683,3.2207658,1.3496764,1.1302146,3.3037226,4.2421527,-0.7813909,0.76828706,1.0053078
Vorinostat,MK-2206,MDA.MB.436,breast,5.202763568,2.5984063,0.1981765,-1.9225531,1.7515744,4.6177235,1.6201756,3.9547918,1.2659427,2.6655056,1.9230146,3.695103,3.732938,2.902012,2.7087975,2.5550244,3.2673078,0.6825102,1.4252877,4.3882933,0.78920406,1.1057503,4.9470572,1.1409914,3.0939577,-0.5037158
Vorinostat,891494-63-6,MDA.MB.436,breast,3.613885941,0.38511583,1.2714138,0.6146823,4.5236454,9.051242,0.3409043,3.502993,3.5162752,3.0132554,1.0459747,1.6931595,5.169516,2.3256266,2.5481117,1.2402214,3.4011323,0.3306163,4.012513,2.1064944,-0.44996506,2.6832879,6.4694347,-2.9491367,0.8912083,4.153071
5-Fluorouracil,Dasatinib,OCUB.M,breast,0.796073095,3.307729,-0.5083446,1.4109716,2.474378,3.5636322,5.6897244,3.82454,8.858789,4.5899396,3.7479823,1.161733,3.09918,-0.5957826,4.2072883,3.907767,1.9698282,-1.2115532,3.56158,0.3426077,3.5104203,0.4663594,4.364156,2.7489402,2.3415034,1.2018218
5-Fluorouracil,Dinaciclib,OCUB.M,breast,-7.409131366,-6.612736,-12.105891,-5.4555335,-4.7802935,-10.324605,-1.2612363,-7.7065606,-6.797974,-4.5655675,-4.4678717,1.4235166,-5.643907,-3.8746343,-0.25856036,-4.378519,-4.0371804,-2.7634246,-5.221396,-9.42018,-2.137608,-4.3783083,-6.4937177,2.3900363,-9.436935,-4.3091764
5-Fluorouracil,MK-5108,OCUB.M,breast,0.152492582,-3.574688,-5.8074284,2.6524022,0.14045995,4.069705,4.7346206,1.3800129,1.0855203,5.1599627,2.9476125,1.5559943,0.9008309,0.9932104,1.4471096,-0.5858142,-1.9594696,0.26282576,-1.3151999,0.06164341,4.8743343,-3.4711313,0.70523405,2.5108879,0.52323127,4.8831725
5-Fluorouracil,Deforolimus,OCUB.M,breast,4.767070198,-0.593533,1.303723,0.9647779,4.815775,0.9270375,-0.105885506,2.967055,-1.6955265,-0.8684683,0.040066805,2.7157774,-0.5083566,2.0671144,1.0332607,0.31409723,2.623953,2.9892163,2.939453,-0.88064176,3.5453024,-0.7808813,-0.27307436,-0.26682457,3.2966616,3.454505
5-Fluorouracil,Vorinostat,OCUB.M,breast,-4.425409387,-1.7834591,-1.2350507,-1.4252785,-0.15284282,-4.46512,-3.1697242,-1.2337157,-6.099066,-5.204877,-1.0170739,0.10245462,0.49057725,-1.8304603,-4.2737327,-6.4491816,-2.1691008,-2.622665,-4.0485396,-4.570244,1.7059567,-0.9039179,-2.2705538,-3.4174109,-0.5161613,3.8920228
Veliparib,7-Ethyl-10-hydroxycamptothecin,OCUB.M,breast,-32.50216016,-10.823578,-15.128975,-12.204818,-17.430065,-14.490363,-6.8079867,-0.9049531,-14.307802,-7.305834,-6.179649,-12.659723,-11.011482,-6.923733,-5.4460363,-11.342326,-24.301144,-17.039957,-10.081605,-16.338106,-24.98441,-16.426779,-22.997847,-19.61076,-14.632241,-15.726045
Veliparib,Sorafenib,OCUB.M,breast,-0.029694661,-9.646481,-7.9206758,-2.7158775,-4.8014936,-5.964044,-6.366697,-6.7434945,-2.0561728,-7.994162,-10.537582,-5.561298,-6.791259,-10.867654,-8.474257,-4.759573,-10.469419,-6.366731,-10.439912,-12.927244,-3.6293774,-16.998709,-11.424147,-10.6523485,-3.5886343,-13.115551
MK-1775,7-Ethyl-10-hydroxycamptothecin,OCUB.M,breast,4.641132259,5.5342703,7.6460896,8.676477,6.617948,6.7902255,10.173417,3.803615,5.2722273,8.612141,10.036002,4.883402,10.071165,7.356722,7.6045594,7.2057924,0.39846897,7.1752534,5.4898615,7.438351,5.571299,1.8383905,5.1211877,2.6379354,7.322762,10.836043
MK-1775,Sorafenib,OCUB.M,breast,2.401864222,5.3512826,4.5084105,2.8654225,6.57959,3.2687738,4.4813356,2.0491598,-0.28847715,3.693937,1.7989651,-0.34786192,1.3752024,-1.7158852,2.6146383,-0.6793325,0.5993181,1.7471284,0.56274503,5.234303,1.3715752,0.41614062,-1.2054688,1.4501221,1.9379103,1.8314613
915019-65-7,Dinaciclib,OCUB.M,breast,-0.594641025,0.98970526,4.6001863,3.6097784,1.1293566,0.7986979,0.69747233,-2.0690584,2.2910042,1.8947047,-0.07673496,1.909992,4.8761244,3.2660139,2.1716447,2.2583125,-2.65915,2.015233,0.89543545,-2.8033295,0.22675301,1.2644678,-1.3535703,3.2723036,0.23838033,0.7367527
915019-65-7,891494-63-6,OCUB.M,breast,-10.9646486,8.818663,8.220836,9.711967,5.8533206,8.72649,5.092035,8.555025,10.084427,12.81891,5.355677,5.251751,9.091073,6.4004946,13.286397,1.0012968,3.3510323,6.5257373,10.414151,8.645783,4.2443585,10.482485,7.328013,7.367354,5.858424,2.5052173
Bortezomib,geldanamycin,OCUB.M,breast,-8.740181762,-2.2472308,-4.552394,-5.993749,-7.382649,-5.33433,-7.2317734,-5.4611077,-4.607365,-6.6428976,-6.234496,-5.9072886,-2.1230834,-5.503491,-3.893325,-5.3434744,-4.000864,-5.389132,-6.778144,-3.0232527,-5.1111627,-8.616465,-4.0705314,-5.3063064,-5.8739843,-7.539624
Bortezomib,Sorafenib,OCUB.M,breast,-0.861509656,-2.7078283,-3.4211612,-2.8539164,-0.35110214,-3.4303467,-3.0343993,0.1343149,-5.0347686,-1.7766566,-0.67509747,-1.5793221,-4.512674,-2.8372877,-3.1710773,-2.2732575,-7.2556224,-1.856667,-4.7252955,-3.260626,-4.944855,-2.4107764,0.23504189,-1.956132,-2.703227,-3.025479
Carboplatinum,Veliparib,OCUB.M,breast,10.06529353,-7.120954,-4.327334,-11.629333,-0.1942084,1.9007329,-5.664139,-6.563134,-0.91736287,-3.1413355,-5.3155046,-5.403102,-1.0073023,-1.2436256,1.089159,-7.4937525,-5.291839,-2.9234765,3.4611068,4.5558033,-4.819708,-4.575329,-1.7328168,1.6412396,-1.7205251,3.2007275
Carboplatinum,391210-10-9,OCUB.M,breast,5.774523694,5.0279794,3.6196063,8.045028,4.346706,8.170629,4.179493,6.3630314,11.237811,8.61895,4.6048937,0.82778805,1.7963221,5.849953,8.484754,-1.105976,-9.115961,4.0641923,3.1185868,4.27028,-4.5249276,8.341447,6.406338,4.18275,3.9885972,5.1090703
cyclophosphamide,MK-1775,OCUB.M,breast,-66.05440669,-53.056435,-53.69885,-65.53269,-56.98383,-54.38564,-48.700115,-46.602604,-45.024544,-41.290546,-44.964622,-41.559994,-30.529518,-52.53954,-40.484665,-39.365074,-43.451756,-37.208946,-39.488976,-40.513588,-50.7319,-43.471653,-51.088245,-52.75984,-48.134396,-46.19661
cyclophosphamide,915019-65-7,OCUB.M,breast,-34.25986251,-34.12435,-38.78241,-39.6137,-35.14926,-35.06479,-37.17915,-32.60209,-28.054392,-36.566067,-29.325592,-25.00729,-34.683647,-24.79872,-29.265665,-30.150114,-35.976273,-31.086912,-33.36624,-32.74474,-30.059965,-48.615383,-29.925528,-29.4271,-28.598473,-25.106472
cyclophosphamide,geldanamycin,OCUB.M,breast,-23.71637317,-9.2290125,-15.062101,-20.486238,-18.645218,-10.195405,-18.828646,-21.039202,-11.497361,-16.111994,-15.239126,-26.938791,-3.793009,-12.154958,-15.095976,-19.053743,-25.704931,-13.757335,-15.27629,-19.517925,-24.392313,-8.406763,-23.35365,-11.484513,-11.964135,-14.372829
cyclophosphamide,L-778123 free base,OCUB.M,breast,-0.14610936,-7.883379,-9.544701,-6.3300805,-9.153685,-3.123493,-10.430481,-9.149084,-8.130616,-6.482692,-3.23345,-5.388441,-9.593004,-10.853486,-15.016443,-9.002827,-9.567702,-9.424008,-11.275291,-8.148581,-5.324896,-22.07954,-6.8992786,-8.158079,-9.774104,-12.420993
Dasatinib,Veliparib,OCUB.M,breast,-7.780468588,-3.552378,-8.448423,-10.367774,-1.8667862,-0.8989414,-7.5255237,-20.964266,5.706198,-10.52816,-6.066755,0.024643602,1.7653203,-4.383907,-2.8695526,-4.047759,-7.389771,-7.8608627,-4.6053267,-2.995776,-6.4074116,-7.7999134,-11.218191,-3.0650847,6.061069,-1.6556112
dexamethasone,Veliparib,OCUB.M,breast,5.148568744,-0.14538059,-2.485888,-1.4283513,3.4403665,3.1803646,2.2668352,0.53359526,-1.3477402,0.0287688,3.5584812,1.3257377,-2.6232085,-0.61648124,0.4859611,2.7162914,0.5846217,3.354336,6.6384225,3.6852684,2.127648,1.9656258,3.253948,2.245175,0.08717852,4.2914352
dexamethasone,MK-1775,OCUB.M,breast,-59.81215669,-40.765945,-55.527374,-56.62184,-61.531944,-57.077457,-51.34229,-45.307854,-56.11568,-42.56886,-51.076397,-51.339264,-42.419815,-51.62627,-49.274063,-49.30768,-47.652847,-35.77108,-44.62563,-39.887203,-55.747833,-42.356064,-57.887814,-51.75142,-58.573154,-44.7498
dexamethasone,Bortezomib,OCUB.M,breast,-47.89219841,-40.5957,-37.45383,-44.731922,-41.250893,-37.127254,-40.89137,-50.342243,-34.27898,-43.866573,-48.905,-46.53686,-38.317364,-43.950935,-45.544083,-40.470703,-41.75675,-41.049625,-40.352573,-43.306023,-44.09709,-34.301468,-41.73684,-42.36703,-46.27177,-50.914955
dexamethasone,Dasatinib,OCUB.M,breast,-18.52772863,-10.231629,-14.5315075,-17.372646,-8.864863,-12.349382,-19.996935,-20.854635,-1.4584413,-20.587526,-16.266666,-7.378424,-10.629147,-12.443733,-11.065186,-12.721215,-17.667048,-11.743366,-12.427225,-6.784762,-22.057016,-11.901887,-14.802295,-9.087022,-6.6897564,-9.327509
dexamethasone,Niraparib,OCUB.M,breast,-3.702675801,-9.21647,-5.739001,-9.325402,-1.7848076,-3.4920807,-3.2899632,-8.319294,-6.708421,-6.682255,-7.4603972,-10.861763,-18.513285,-1.8647387,-12.569879,-4.0317736,-10.965096,-7.2990904,-4.9841037,-2.0584931,-10.754263,-14.176276,-9.44385,-11.393837,-4.9165215,-9.908402
doxorubicin,MK-1775,OCUB.M,breast,6.537721309,5.40475,2.3670986,6.852937,6.309245,4.131285,7.692523,3.4042377,2.9980595,4.853038,5.135689,2.2876008,13.906679,3.6012704,1.8039775,5.363144,-1.2903433,0.2131586,1.9068699,3.8675551,3.9153798,4.1832075,12.000895,0.036678486,8.022215,0.6246402
doxorubicin,Dinaciclib,OCUB.M,breast,0.614551825,-3.3123045,-3.4957397,-2.1425145,-1.2761825,-2.611859,-1.3972148,-4.8710585,-3.2382288,-3.259018,-2.019922,-2.927141,-1.1713746,-2.2367287,-5.102341,-1.4859276,-7.228628,-3.4396307,-2.4565465,-3.882991,-1.7558836,-2.2384286,-4.197838,-3.9061704,-1.9747835,-3.0167146
doxorubicin,Erlotinib,OCUB.M,breast,2.463893869,-0.42660895,2.205037,3.6067357,2.0831962,0.35031524,6.508274,-1.2893745,2.6523867,1.584438,-0.4301394,2.9018636,4.0535655,1.9961874,1.410862,2.7260835,2.4236302,1.607682,1.7333658,1.7809865,4.5889816,2.314561,2.4417214,5.074917,1.2688386,-5.0489235
doxorubicin,891494-63-6,OCUB.M,breast,-15.45134567,2.7308567,1.334808,3.2208936,10.943039,0.82923967,2.0482256,-3.175523,1.9899334,0.8492792,-1.2718039,0.9201958,17.475376,2.6911738,0.75035334,2.5599892,0.8178724,0.7127612,-2.6729562,1.2040024,-1.4155322,3.1922183,9.428661,1.3055487,8.1667595,8.5634775
doxorubicin,Sunitinib,OCUB.M,breast,-5.748167557,-3.44601,-4.444923,-2.0288634,-2.5743554,-1.565969,-1.290666,-1.3506702,-1.9135436,-0.9044232,-5.0460305,-3.5835056,3.0264716,-0.2657758,-1.4063632,1.0413975,0.15580064,-1.9047043,-4.4358845,-0.40200633,-1.4837815,-0.19081452,-7.016446,-1.4622904,-3.2848308,3.8389025
Erlotinib,915019-65-7,OCUB.M,breast,7.515897022,8.675429,9.073603,6.426713,7.4809184,8.06361,8.033512,8.161223,8.662241,8.060607,7.285818,6.3679476,3.2921803,5.901597,7.9216337,4.551016,7.9774213,10.71774,8.018895,3.6527677,5.77597,14.349735,5.0473847,8.503632,7.446749,6.166368
Erlotinib,geldanamycin,OCUB.M,breast,0.306510434,3.4816957,2.3437712,3.087905,-0.5541742,3.6446102,0.9723979,8.424857,5.203538,5.748583,3.2404554,2.3837595,4.4513984,2.5905962,3.1209056,4.745817,4.7064285,3.0585248,4.640313,2.405289,1.4548017,5.8750916,6.4423027,2.5170293,2.4696915,-0.77782464
etoposide,geldanamycin,OCUB.M,breast,-4.131837861,-2.74467,-6.10233,-3.2891698,-1.9006704,-3.1437378,-1.1316661,4.425532,-3.7825289,-2.049283,-6.865234,-0.32441634,-0.52448046,-3.8991747,-3.0545454,-1.3925563,-2.7466664,-1.2347994,-1.0856869,-1.6238893,0.780248,-3.7731977,-0.22634679,-2.7493958,-1.2451984,-0.65225285
etoposide,Niraparib,OCUB.M,breast,-2.442422837,-7.65708,-1.2831694,-6.176454,1.4567173,-1.7149668,-8.875022,-0.7337822,-9.651833,-7.5502186,-11.390811,-5.178765,-4.050132,-6.5330186,-5.6055984,-6.7803187,-2.5617237,-1.1555082,-7.4532676,-0.91983336,-2.1453702,-0.06766537,-5.5844545,-5.157349,-4.536414,-2.6028926
geldanamycin,915019-65-7,OCUB.M,breast,-8.780584735,4.2606244,4.491382,3.197527,4.8495607,4.7769127,-1.7151356,3.3557868,2.2412248,5.705905,2.1118898,3.4600868,6.754329,2.3225148,-1.4392108,-0.4102508,3.9661412,4.645864,4.6034117,3.3800545,4.417675,5.064087,4.727856,2.3615177,1.1222566,-1.2244161
gemcitabine,915019-65-7,OCUB.M,breast,2.760768782,-0.75100607,0.19468684,1.8889898,1.299075,0.036416937,-2.7484388,1.6375482,2.259207,2.2381127,-4.0599213,-4.9401417,4.694348,-1.1178696,3.1925504,-1.9242833,-4.6509156,3.6747382,2.7063015,-0.3981167,7.1440663,6.9566927,6.922207,2.1726103,-1.6087722,0.8820223
gemcitabine,Dinaciclib,OCUB.M,breast,-4.876506426,0.37298268,-5.0285645,-4.0538864,-4.3191566,-7.1095824,-5.741188,-3.8882046,-5.044625,-1.9496813,-3.8337717,1.8260442,-4.607577,-4.7811007,4.01163,-1.0542678,-4.9806476,-7.6412477,-5.881643,-7.7749276,-2.2494104,-0.27930146,0.3204713,3.694819,-8.125825,-4.820949
gemcitabine,Lapatinib,OCUB.M,breast,4.616631438,4.906015,-1.3280028,3.5213633,-1.6201454,-0.6303629,0.98262405,3.685897,-1.5975022,-1.2358327,4.9627786,-0.96797186,-1.0156522,-2.6711378,-4.1309395,-2.5075977,-3.0695798,-3.370531,0.75134546,3.1087253,-6.151268,-0.50491893,-3.7567642,4.7735987,-5.76739,-2.9505537
gemcitabine,MK-5108,OCUB.M,breast,-5.766552837,-3.3137147,-8.381274,2.8089945,-3.2682073,-0.1576961,0.19948804,-2.169019,-2.5492141,2.430778,1.1937422,-2.5752592,-3.003251,2.387628,-0.9052799,-0.5619277,-5.6098223,-3.3030872,-15.671278,-3.7618406,0.27096134,-10.608415,3.3637226,4.6501107,-1.6760093,-0.6146422
gemcitabine,Sunitinib,OCUB.M,breast,0.523805468,-7.4931154,-3.6866877,3.4933546,-0.2755076,-1.2908851,-3.3702464,5.469758,-0.45923522,13.717073,10.230193,-6.244587,4.1219487,4.9789205,3.013328,2.5450969,1.3022454,0.40676218,-1.0853399,0.597812,7.7057447,-1.9661092,-1.2295666,4.7834463,-3.358357,0.8016427
L-778123 free base,MK-1775,OCUB.M,breast,3.095882563,11.519537,7.39321,8.165572,9.187285,8.365331,5.246518,2.5793977,4.7918935,10.618001,11.07022,4.8682923,6.408618,9.588374,3.1370788,6.936478,6.4275503,7.966938,5.740491,7.564579,3.8014188,8.212192,7.9872375,6.709598,9.162261,4.6629076
L-778123 free base,915019-65-7,OCUB.M,breast,-5.956146292,5.577356,8.217203,7.756587,5.0721,7.4539976,0.3947627,5.1627827,5.582369,3.4464366,3.020806,6.42444,7.3193707,2.6467342,7.669056,3.451688,5.8995624,11.739442,9.499526,5.8240914,4.2070684,2.113258,7.645382,10.05277,4.4002776,2.4568758
L-778123 free base,Niraparib,OCUB.M,breast,8.098785412,6.9739976,7.358866,1.8925515,4.2297597,-0.7582235,-4.209133,-5.309115,-0.22297965,0.64360416,-1.5729244,4.722873,1.0289665,-4.377916,3.6306121,3.0613334,-6.2383113,4.034864,0.47403175,5.7828298,-3.3188076,5.4792304,-2.1315002,6.52888,2.024448,3.32168
L-778123 free base,Deforolimus,OCUB.M,breast,18.53405832,11.59841,11.932857,8.274639,11.715654,10.4612255,4.3211436,7.295837,6.4588065,5.300854,3.9900808,6.7975645,5.53241,12.342357,4.4074697,7.1932564,5.6157975,12.333508,7.8769665,11.361007,11.117492,9.53799,8.992456,10.090779,7.4030595,8.351107
L-778123 free base,391210-10-9,OCUB.M,breast,2.871822421,7.6911516,8.836541,7.2661886,6.36079,7.81397,6.7972145,5.1398644,6.4497695,6.565447,11.340694,4.6997423,3.498059,4.4665055,8.166756,4.3457494,-11.079252,4.5929804,0.40187225,1.803673,-2.7636807,5.6225944,2.4838226,4.2972536,4.999588,6.8641047
