Drug1,Drug2,Cell_Line,Tissue,Synergy,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
paclitaxel,Dinaciclib,MDA.MB.436,breast,0.10337725,-4.6391664,-1.6023743,-3.5507495,-2.0889816,-2.5778399,-4.0106325,-2.073439,-3.2304442,-3.1157794,-3.087498,-3.2976277,-1.7902037,-3.7256656,-1.0560628,-3.2150564,-2.4696057,-2.907284,-2.786388,-1.7689029,-3.3491797,-3.4966683,-1.9294331,-2.6788235,-2.1613786,-1.9623604
paclitaxel,Lapatinib,MDA.MB.436,breast,-1.652188432,-6.2972927,-5.7290215,-5.1370325,-5.3283978,-4.763931,-1.9992706,-3.0752025,-1.1316396,-6.3882246,-8.417856,-6.7547946,-1.0147437,-6.781749,-2.487844,-4.8558917,-1.0668254,-4.1064463,-4.9222403,-9.789446,-6.274788,-6.7198424,-8.574569,-3.6853368,-7.076078,-0.056372084
paclitaxel,Deforolimus,MDA.MB.436,breast,0.096837579,2.9279428,5.343298,3.5774784,3.8075101,4.8536634,3.8737388,4.266326,2.9783316,3.4351285,3.5174766,2.2287507,3.7159364,4.271787,4.077953,1.9953135,2.6520736,3.1117818,5.637866,2.371821,2.83183,3.096305,4.6177115,5.3773932,1.2988589,0.38465717
paclitaxel,891494-63-6,MDA.MB.436,breast,-1.519722773,0.73577154,-2.4093285,1.3033689,-3.3326404,-0.78978515,-0.34618318,3.260974,-0.14004135,-2.0072863,-0.29506963,0.73594534,0.017484795,-1.134829,-1.5491669,3.2341402,0.5286243,-4.702943,0.70198035,-1.9370149,6.019329,-0.4137984,-2.5082448,0.5603786,-0.6120591,0.92225987
paclitaxel,391210-10-9,MDA.MB.436,breast,-2.039730031,2.0755146,-4.090829,-3.7770991,-1.5076782,-0.3642632,2.069281,-0.047998123,-1.2155614,-1.2996922,-1.7713652,0.4033293,1.1804032,-1.5918381,0.90276843,-1.3521283,-0.85998344,-4.114547,-1.006688,-3.2381809,-3.42767,1.7743243,-1.899778,2.7007377,2.1561108,-1.574136
paclitaxel,temozolomide,MDA.MB.436,breast,-4.564932173,-14.7544565,-14.566342,-19.620195,-16.23715,-5.367112,-17.802536,-12.986654,-18.330357,-9.407465,-15.064382,-14.440134,-18.628849,-14.582703,-26.926481,-18.68367,-16.20935,-13.820947,-14.542427,-19.011385,-21.535782,-16.900915,-12.927994,-21.347145,-15.971041,-14.110866
paclitaxel,Vorinostat,MDA.MB.436,breast,2.281635151,-0.24037056,2.527519,1.0180991,1.1395613,0.47089893,0.67228156,2.7208674,0.125535,2.3926718,2.626314,-2.8361802,2.361827,1.6594249,1.4040269,0.9554553,0.56548107,-0.36411127,1.7609634,1.8733283,0.9481103,-0.3157279,6.062836,-2.0347939,1.9676218,-0.9672343
391210-10-9,Veliparib,MDA.MB.436,breast,3.085398761,10.314005,2.7554803,11.998015,8.229548,12.695674,10.303398,9.032717,11.091385,5.7921114,6.7623577,9.562029,11.232437,10.06148,6.5442533,7.821401,8.656211,8.701618,8.576609,7.41838,12.823008,5.806325,6.79887,4.219704,7.520927,8.738392
391210-10-9,geldanamycin,MDA.MB.436,breast,2.854324268,2.6710334,0.77120143,0.004667971,1.5507569,1.1161164,0.042845804,-2.0783267,0.2766006,1.4804369,0.03142972,2.1859517,-1.836177,-0.8819826,0.4964091,1.7776066,0.88803136,-0.9426063,-2.8767605,-0.406428,2.06075,1.8294791,-1.0560716,1.3033508,4.5111914,-0.57653326
391210-10-9,7-Ethyl-10-hydroxycamptothecin,MDA.MB.436,breast,-6.019184377,3.6052587,0.18597558,-0.60168105,-1.764926,-0.53612447,1.8363757,2.5559494,-0.14413504,-1.13963,4.222574,4.795393,1.2291971,0.76513964,2.564899,0.10405694,3.26671,-0.9824192,-2.5660925,-0.09918398,-3.7831426,4.731195,-2.3401268,-1.3440379,2.9270825,-2.3021128
7-Ethyl-10-hydroxycamptothecin,891494-63-6,MDA.MB.436,breast,3.312589707,0.87236327,5.204578,1.5712782,5.55109,1.8754016,5.4425178,-0.25158012,0.72771347,0.20694293,-0.89881796,1.8630208,2.9620945,6.324726,2.843769,4.3756504,1.707509,5.7477126,4.378765,3.9916024,5.5993166,2.6665785,1.5023488,-0.95918244,3.9505079,3.1657414
Sunitinib,915019-65-7,MDA.MB.436,breast,10.86664435,10.400955,7.9332685,11.518427,10.96944,9.446021,8.754295,7.8602576,8.394479,12.756493,10.241686,3.487079,9.923987,9.828859,8.09942,8.99419,7.8711047,7.0325403,8.601078,10.448221,10.157115,7.08343,8.886089,10.2857275,11.006841,4.220335
temozolomide,Bortezomib,MDA.MB.436,breast,-2.070772253,-19.523739,-16.530058,-13.15491,-22.291355,-19.334219,-23.675268,-18.425253,-14.040205,-12.903748,-26.068836,-28.409632,-13.879652,-10.272308,-21.749668,-18.327904,-24.529749,-16.803593,-18.992348,-15.246554,-21.020927,-12.183973,-19.908182,-37.591118,-24.6195,-22.066477
temozolomide,Dinaciclib,MDA.MB.436,breast,-2.598515528,-14.964647,-20.82265,-14.925711,-18.995213,-24.546612,-15.904613,-19.419724,-16.08377,-19.507761,-20.010242,-20.055138,-7.5759206,-16.191647,-15.455541,-18.02609,-27.07917,-18.30418,-14.288964,-20.897663,-15.0633335,-22.612144,-17.760263,-23.728573,-20.690088,-22.327848
temozolomide,geldanamycin,MDA.MB.436,breast,-1.775844829,-17.713295,-18.472193,-18.776857,-13.941906,-12.262742,-17.399033,-7.954515,-12.818201,-13.395799,-15.500866,-8.710289,-11.753151,-14.8702545,-16.981802,-17.724745,-20.086124,-17.95973,-7.5220823,-14.438078,-6.6770267,-14.431637,-15.262317,-18.49603,-12.736582,-17.970308
temozolomide,Lapatinib,MDA.MB.436,breast,5.445554953,-11.3987875,-8.355251,-8.783248,-9.172066,-12.083854,-0.9060514,-7.224489,-11.869001,-9.840313,-7.7341127,-12.319959,-10.1760025,-6.063346,-5.348326,-4.8770013,-9.281499,-8.719327,-10.9675665,-10.3702345,-3.901151,-9.579143,-4.299932,-12.010397,-1.4996711,-9.178113
topotecan,Dinaciclib,MDA.MB.436,breast,-0.425969003,-2.6076849,-2.4562016,-3.9676692,-4.0392594,-2.2692301,-0.5842897,-1.6880772,-1.4728868,-2.6827724,-4.2918067,-1.9104906,-3.0239398,-2.1595047,-2.8236911,-0.7420816,-3.0164127,-2.0919452,-1.2306585,-0.8039201,0.5668891,-2.2388256,-1.604786,-0.7407598,-0.50432,-1.0203058
vinblastine,Dinaciclib,MDA.MB.436,breast,-4.051635617,-5.3623686,-3.7102416,-5.8822293,-4.5053124,-4.2172217,-3.833311,-2.400453,-3.5752864,-4.912713,-5.364686,-4.5187306,-5.096727,-6.052563,-6.0385265,-4.3581953,-3.7570739,-2.3332834,-2.626769,-0.8595083,-4.3696094,-2.4088283,-4.487515,-2.9063761,-4.3951454,-5.3465967
vinblastine,Lapatinib,MDA.MB.436,breast,-7.872268207,-7.468889,-9.342535,-8.009952,-13.322427,-8.873316,-5.5193496,-7.4207206,-3.4632826,-8.510252,-6.9136686,-8.223227,-5.9433155,-10.809006,-10.845542,-5.48388,-4.2025857,-2.8623822,-3.5304964,-10.199996,-6.2306924,-7.077796,-7.1327834,-4.9922457,-7.7753177,-5.658362
vinblastine,MK-5108,MDA.MB.436,breast,-11.93788312,-16.486431,-15.315106,-17.93672,-20.83996,-13.476013,-16.655142,-14.406425,-12.042619,-10.042966,-9.565185,-13.035969,-7.240425,-21.44089,-20.943525,-10.71863,-13.010192,-15.741457,-10.919224,-8.975263,-22.53302,-7.580007,-17.994978,-11.827072,-16.44338,-11.43332
vinblastine,Sorafenib,MDA.MB.436,breast,-16.51777313,-11.419315,-6.4013104,-5.660473,-11.6454,-6.824198,-4.085895,-5.1026382,-5.13645,-5.9225307,-3.9365597,-1.3045576,-5.1092353,-6.5181236,-7.282033,-4.7519236,-4.2760334,-6.8831716,-1.9388711,-8.075494,-10.89243,-5.566468,-6.4199758,-9.532435,-11.4981985,-11.289793
vinblastine,temozolomide,MDA.MB.436,breast,-7.254297054,-12.638826,-13.218127,-12.07677,-15.690018,-6.5220075,-31.555101,-8.195028,-18.396902,-17.797478,-27.57543,-14.224652,-14.542141,-22.2284,-25.529192,-19.105894,-22.652582,-15.007161,-6.2850966,-18.77999,-16.931705,-14.509111,-22.267004,-20.513174,-16.05861,-22.032509
vinorelbine,915019-65-7,MDA.MB.436,breast,4.049639107,2.6215641,3.3070552,0.91291577,2.490628,3.204079,3.7107186,1.9275422,3.2528095,1.6225399,3.0814378,3.4712622,1.3590459,0.3520421,2.9270086,-0.07983057,1.6832747,2.2010796,3.1182156,2.7881444,0.84484106,1.3812804,3.3520832,3.9798708,2.6048415,5.256
vinorelbine,Sorafenib,MDA.MB.436,breast,-12.67576262,-10.816901,-6.705544,-5.5020146,-11.030909,-7.467745,-10.191256,-14.523068,-10.030516,-12.199185,-6.2384095,-9.386931,-13.155315,-6.1189966,-8.438064,-12.236251,-5.1706834,-5.1746306,-5.7480135,-7.904747,-14.332641,-6.4746146,-10.829324,-8.676513,-8.832892,-15.650473
Vorinostat,915019-65-7,MDA.MB.436,breast,6.407276562,6.467762,5.9868746,4.3992157,6.6861553,6.743656,8.055559,6.5924554,5.2596116,4.8885603,7.1301174,8.329307,4.3911614,6.0202775,6.9304285,7.126647,7.2930408,6.3473587,6.61895,3.935869,4.7629123,6.5353737,5.9824433,5.983701,6.7869167,5.043432
Vorinostat,Bortezomib,MDA.MB.436,breast,-2.109954127,-2.5696805,-3.9496648,-4.3681574,-3.3880675,-4.7813926,-3.1298566,-3.53382,-3.1902416,-1.1247628,-2.3322432,-4.039906,-2.67585,-2.4153252,-2.5707717,-0.7630789,-2.8827927,-0.9031306,-1.4718695,-3.3321078,-2.9083185,-0.8835994,-3.1422637,0.548234,-4.213822,-4.6388545
Vorinostat,MK-5108,MDA.MB.436,breast,-2.57627796,-11.560842,-3.5615017,-6.4601717,-4.1514134,-10.852875,-7.861623,3.1540465,-2.2993617,-5.87321,-4.644232,-2.7125773,-5.4759693,-9.43258,-11.876657,-5.558192,-4.1717353,-6.7262745,-2.5793867,-6.0621257,-4.50019,-5.2904863,-8.63011,-8.9715,-4.313661,-4.8272004
Vorinostat,topotecan,MDA.MB.436,breast,0.854771566,-0.9096691,-1.3424014,-0.6888347,0.47862732,0.47761685,2.8366783,2.3669298,0.73107105,1.8641874,2.1615841,-1.5066078,-0.4768089,0.7398867,1.8827832,2.2133632,1.909169,1.5339433,1.9531989,0.9424873,-1.3436037,0.29343405,3.412742,0.6072125,4.233152,1.2591851
5-Fluorouracil,Erlotinib,OCUB.M,breast,4.883189403,1.1319021,4.1872625,0.45124754,2.7146568,4.3860536,3.6312773,0.48891824,4.5712976,4.1764126,2.9818256,0.89940345,3.9458008,5.6150417,4.679881,5.3338923,0.6737304,1.688238,2.3329232,3.4611773,-1.1761279,2.9654665,0.5846533,2.926388,-0.3315755,2.3500447
5-Fluorouracil,L-778123 free base,OCUB.M,breast,5.80790244,6.135275,1.3083832,1.5643555,0.76987016,3.9466736,3.2840042,3.6067998,0.9907608,-1.7521905,4.1444736,1.6721613,1.6676898,0.83392465,3.2013578,-0.13451876,-3.3015122,-4.2442193,1.8704698,-4.1975226,4.0071864,-0.588244,-2.2682638,3.0759473,3.67399,2.63541
5-Fluorouracil,MK-2206,OCUB.M,breast,-11.53504963,2.8637087,-0.8426556,2.116054,-1.3965067,1.7782187,-0.7760426,0.17357853,4.42874,0.28922153,-3.0468464,-0.23181279,5.4722347,2.243601,-3.64801,1.2220333,2.5874212,3.780726,3.1426148,-0.8999704,2.2318363,1.4434632,2.2737417,2.089295,-4.487346,4.1864533
5-Fluorouracil,Sorafenib,OCUB.M,breast,-3.557434702,2.1608915,1.9330894,-0.19807428,-2.2930305,1.4906207,-5.330055,-0.15216358,1.9864882,2.0886977,0.053120356,-3.3899915,6.6659408,3.3614998,2.0801542,1.2836236,-5.9658713,-4.967392,2.1681054,-2.2816513,3.4957883,-0.77564687,-4.2261276,-6.6123548,-0.43313786,1.0363059
Veliparib,Deforolimus,OCUB.M,breast,-22.9741522,-5.2330933,-15.0351515,-7.1922536,-2.3757482,5.0066895,9.751594,5.1975093,4.111951,-1.9416271,5.1539145,2.276969,-2.8771524,6.772691,-11.299128,1.8181945,3.7747805,-10.357236,-3.7819061,2.223773,-3.7709243,3.767334,-7.7151113,2.431943,-3.9241614,1.2266774
Veliparib,Eloxatin (TN),OCUB.M,breast,1.111405798,-8.059538,-2.1808882,-7.139182,-20.218874,-5.150407,7.5211763,-13.394191,-9.492914,-4.999578,-8.7238455,-10.742841,-1.5393255,-6.637589,-6.477403,-1.6185787,-5.710364,-14.588781,-3.9023001,-7.6470065,-4.366177,-7.733215,-9.146483,-1.8819164,-7.7862797,-9.889198
MK-1775,Dasatinib,OCUB.M,breast,4.270501477,3.9442546,3.8505957,3.8276823,6.6111436,1.3109757,2.0910919,4.331594,0.84633696,-1.8902327,0.57321066,4.75811,1.7397926,2.875201,4.461216,3.8528125,5.0522285,4.788289,2.6621442,2.879518,4.706092,6.919817,0.5843099,2.6011102,4.032346,2.4432943
MK-1775,891494-63-6,OCUB.M,breast,23.40507605,4.290188,7.5953755,3.84686,2.4514701,4.6262937,-3.6060994,4.4062486,0.9513503,1.3826278,3.7213185,-1.4173669,2.2324674,0.7206167,4.78305,5.246252,3.1620798,5.9997463,1.7304571,3.7291083,2.125483,0.08644045,2.4250484,0.839648,-2.7439756,4.809673
MK-1775,Eloxatin (TN),OCUB.M,breast,6.765726661,6.585738,2.6477766,4.712343,4.4024315,7.8757205,-0.16938774,6.1075916,5.8138947,12.186907,4.783358,0.22046569,5.016733,8.014596,9.632394,2.3094385,2.877601,-0.8947713,6.9627886,7.243749,3.4096646,-0.65165496,8.095012,2.3531241,3.9723642,1.6238769
Bortezomib,915019-65-7,OCUB.M,breast,2.052288477,-1.8749584,-5.7068157,-3.8055654,-2.9807289,-4.78917,-4.8299627,-5.400232,-3.419611,-4.2346125,-1.1323934,-11.020144,-4.0154557,-4.633687,-7.2510185,-4.135839,-10.635032,-1.2952737,-6.6304126,-7.205005,-12.141161,-3.8022408,-6.5465035,-5.6907277,-2.070931,0.38940835
Bortezomib,Dinaciclib,OCUB.M,breast,-5.489982386,-10.176784,-9.61425,-7.3323493,-10.363231,-12.562107,-14.134152,-10.620934,-18.31141,-8.780571,-7.9380593,-9.691225,-13.02555,-11.811076,-16.030567,-11.890178,-7.8868313,-8.661998,-11.216779,-10.21465,-16.028757,-10.788956,-11.918463,-7.0689654,-10.624836,-8.921123
Bortezomib,Deforolimus,OCUB.M,breast,2.086278845,0.15732038,-0.08922406,-2.2967656,-0.67618257,-4.820755,-2.2279873,1.002654,1.2501906,-0.76314956,3.1932192,-1.32371,-1.2556598,0.09858223,0.629396,-0.58688533,-0.08223979,-0.03228437,-0.12323577,-1.4713372,-0.9116939,2.8110197,-0.61081034,-2.005582,2.41951,-0.12604031
Carboplatinum,Bortezomib,OCUB.M,breast,-5.348279094,-12.700183,-10.41815,-10.820319,-15.538835,-7.468698,-6.5587234,-7.5746355,-24.807247,-10.098733,-20.879644,-12.704567,-9.543271,-11.143941,-17.933313,-5.909349,-7.9372077,-8.379495,-3.1847668,-9.2816305,-9.16873,-7.635197,-12.118472,2.439468,-8.218174,-7.4397388
Carboplatinum,Dinaciclib,OCUB.M,breast,-9.672711381,-9.089208,-17.555737,-7.9866624,-8.574667,-3.012832,-4.046968,-2.618394,-6.0147543,-2.1574814,-4.9912333,-4.1737556,-2.3214169,-8.928995,-0.88651204,-0.92060876,-4.918866,-7.379621,-4.665317,0.5861905,-5.779041,-1.1110657,-1.5341343,2.6863103,-13.57323,-5.009212
Carboplatinum,geldanamycin,OCUB.M,breast,3.905493985,1.4919972,-8.571249,-4.94926,-0.98550504,2.7126477,1.1762362,5.222199,0.87352604,-0.9761449,3.48161,6.770794,-5.3814373,1.0941172,4.929921,2.6100066,2.389743,3.2692933,0.062538825,2.2176108,0.51372766,-3.9866421,1.8075399,1.3125267,3.0911624,4.255744
Carboplatinum,Sunitinib,OCUB.M,breast,2.279569891,5.801219,-3.559587,-4.455559,5.4212675,4.494528,-4.902255,-3.3376887,-2.090095,6.75999,6.1265593,-11.814436,-0.8128883,2.8729527,4.8477974,1.5511826,-0.06941214,-0.051340304,-1.2184184,2.731076,0.59691113,0.6911158,0.83365107,0.8993417,-0.08623778,-0.66957515
Carboplatinum,temozolomide,OCUB.M,breast,-23.43987749,-3.4682832,-8.162451,-14.5697775,-12.690827,-25.03491,-38.193027,-21.75572,-10.650436,-16.012844,-9.710823,-1.6602039,-18.757265,-31.569891,-21.21411,-19.888756,-19.24818,-14.814298,-21.161863,-14.475575,-10.683042,-0.2284252,-4.0577655,-16.537994,0.8590609,-4.283528
cyclophosphamide,Bortezomib,OCUB.M,breast,-47.58747966,-29.382147,-38.047974,-36.348022,-42.96937,-39.730362,-26.457493,-34.76815,-38.212067,-41.08209,-38.402542,-31.036915,-45.359455,-39.702057,-40.968098,-37.21889,-38.993366,-38.603596,-43.47576,-41.34911,-39.560154,-33.82997,-37.670258,-49.241417,-40.084644,-39.619244
cyclophosphamide,891494-63-6,OCUB.M,breast,-6.974062832,-14.161149,-13.976822,-22.375834,-15.88489,-13.541363,-13.701101,-21.832209,-18.331673,-24.495403,-11.864325,-16.31364,-18.928347,-8.09466,-24.550325,-19.179697,-15.123827,-16.447943,-22.721876,-10.78668,-12.672141,-12.56692,-18.417252,-12.591613,-12.109763,-19.000206
cyclophosphamide,391210-10-9,OCUB.M,breast,-0.626702241,-7.0812597,-7.128286,-7.5706363,-6.783935,-5.7918887,-11.112675,-5.7415333,-21.673613,-16.756636,-8.308799,-5.8967314,-7.9010415,-10.971928,-17.892622,-9.182027,-16.083178,-10.989142,-26.796915,-26.675163,-4.6639814,-11.060985,-8.047632,-9.679082,-0.62349164,-10.993352
cyclophosphamide,Sorafenib,OCUB.M,breast,-10.77349154,-19.164173,-18.459108,-15.046967,-19.118809,-15.366812,-20.283287,-17.000935,-12.359451,-23.001133,-17.921484,-13.793578,-20.219908,-21.859621,-23.884172,-26.895718,-24.18827,-13.5999565,-25.356411,-21.140915,-13.041267,-21.682442,-19.45834,-12.0536585,-12.00408,-12.744638
cyclophosphamide,temozolomide,OCUB.M,breast,10.97290853,-1.1808733,1.2562758,-0.5502996,-5.52321,-1.974298,-3.1403883,-0.52391565,-1.3986182,0.8601387,-1.0786121,3.6380622,1.8259795,-0.16737252,-0.65029186,0.76389045,-2.0409124,0.7223729,0.7832271,1.5165033,-0.07838289,1.3529215,-1.8670962,0.27030563,1.9245424,0.3683723
Dasatinib,891494-63-6,OCUB.M,breast,9.572540237,4.790065,6.3003125,4.305855,7.201789,5.4773574,8.104423,3.4922755,6.319552,6.5084996,4.6031914,5.605037,7.437016,7.201979,9.851933,3.6403992,4.634415,3.7009692,-1.4050925,8.524916,9.846184,5.006702,2.708411,3.8900533,3.8277028,11.393269
dexamethasone,Dinaciclib,OCUB.M,breast,-56.22870282,-51.627754,-54.2768,-45.717968,-57.52402,-48.65027,-41.400814,-30.60471,-26.294506,-33.4198,-33.76761,-35.45438,-42.74076,-31.61057,-34.836296,-40.94017,-35.11658,-34.272034,-50.76218,-44.14575,-41.334724,-29.414055,-39.64572,-28.373814,-48.555157,-45.014187
dexamethasone,geldanamycin,OCUB.M,breast,-20.35938166,-26.59998,-14.058929,-21.756386,-14.26701,-15.377398,-30.6255,-24.894852,-15.067279,-24.588404,-13.409691,-19.877333,-23.822065,-13.273393,-19.979038,-28.687702,-15.929428,-13.030425,-17.340263,-25.430706,-25.65542,-21.683205,-23.853905,-19.869545,-24.82573,-21.011465
dexamethasone,Deforolimus,OCUB.M,breast,-15.8481522,-8.13441,-6.218089,-13.103082,-1.920961,1.390079,-13.407297,-19.550434,-6.222812,-5.1275287,-5.2251863,-6.97876,-6.36607,-2.1212454,-22.423723,-4.3218584,-4.1733823,-9.296552,-16.137243,-3.2747614,-13.023375,-1.9471736,-8.007755,-4.6180177,-17.529575,-9.172326
doxorubicin,Bortezomib,OCUB.M,breast,-1.521810664,-4.4790845,-6.070189,-8.042229,-2.4517663,-8.084982,-5.2958307,-1.578857,-5.059334,-3.8604183,-5.3185706,-6.238181,-4.5388484,-7.4407964,-4.7993903,-4.4695053,-4.7800145,-4.8831286,-3.6522279,-6.4790792,-4.7786117,-7.095751,-2.8867185,0.19011965,-2.6756487,-1.8257504
doxorubicin,geldanamycin,OCUB.M,breast,-9.184429324,-2.4262743,-6.349143,-3.918412,-2.9708111,-3.5770805,-0.5830746,-4.819758,-6.287382,-2.642974,-7.9605775,-4.6629443,0.43558806,-4.423684,-7.7763186,-5.2578487,-2.7871802,-4.8080792,-5.562191,-3.9610727,-3.3484735,-3.489342,-4.13574,-2.0511177,-0.30475628,-3.5009813
doxorubicin,391210-10-9,OCUB.M,breast,-4.527624349,-10.690303,-12.384132,-9.425943,-9.742412,-10.018575,-6.550294,-11.709126,-6.235068,-7.721533,-12.959588,-6.97927,-5.392668,-9.766379,-8.492404,-11.10803,-12.696917,-8.905747,-10.592512,-10.345307,-7.8996572,-1.479362,-9.774644,-5.1495404,-3.9046428,-3.727817
Erlotinib,Veliparib,OCUB.M,breast,-27.09551971,-20.963009,-25.745068,-7.4480376,-17.511816,-14.964548,-12.275022,-24.510118,-31.525644,-16.61623,-18.362722,-30.39372,-29.280424,-19.794165,-19.62938,-11.4812975,-14.79132,-28.252325,-16.706572,-26.377747,-16.951052,-11.086954,-20.023901,-20.868362,-14.538695,-17.874813
Erlotinib,Bortezomib,OCUB.M,breast,-3.244560708,2.1591575,-1.9829037,-2.6316702,-0.46428496,-6.3715234,0.88993645,4.764619,-0.19991432,0.057424497,-0.0260613,-0.828187,-4.7539153,2.3659496,0.24821576,1.5208604,2.5968356,-1.913242,1.7568294,-1.0750823,1.0409846,-3.7984579,-1.5515682,-0.74490255,0.36725292,-1.8667336
Erlotinib,Deforolimus,OCUB.M,breast,15.20767051,9.6156025,13.07284,8.21743,13.497675,9.352593,10.148182,7.870872,7.8915615,9.778657,10.629351,10.837648,9.775706,10.856459,9.214563,10.355789,10.027144,4.723848,7.8979273,14.067177,5.8191924,7.823971,6.5893497,8.553045,9.964008,8.027527
Erlotinib,891494-63-6,OCUB.M,breast,-1.190878262,2.2191246,3.0903382,5.2610865,3.2855885,6.745236,1.9077369,3.9966943,4.2884936,11.4319105,5.5779896,1.8486736,2.491503,7.4347396,1.660547,8.712264,3.434744,4.3810935,3.0061607,-0.5328846,5.5613437,5.178222,4.3432994,5.7933435,4.0584188,9.335274
Erlotinib,391210-10-9,OCUB.M,breast,2.570813102,5.2754583,6.605643,3.57851,-1.0084902,1.8844986,4.405794,1.2747813,2.4613519,7.981904,5.1410737,-0.88554204,1.1898333,6.7385397,9.122926,7.700947,4.9607596,0.8202515,4.4058065,1.6375122,0.16692212,-1.1824677,6.530993,2.8470113,5.998184,4.576202
Erlotinib,Sorafenib,OCUB.M,breast,2.39198062,1.1940494,4.305525,2.4396439,0.19827485,4.413258,1.0562539,-0.9626859,6.5356755,3.3674362,1.6834605,5.355311,3.1654286,2.7209542,12.651762,1.824777,0.6690642,2.7417326,2.404199,1.8060911,8.842815,6.8982224,-1.176544,0.5660389,2.5045745,0.35984048
etoposide,Bortezomib,OCUB.M,breast,-4.327247351,-2.5190988,-7.4923816,-8.232605,-3.5822616,-5.145517,-0.8280786,-9.195645,-12.131681,-7.0411286,-6.8621163,-6.7921495,-5.2949114,-4.1950665,-4.01025,-3.8566532,-4.549425,-1.9249121,-6.497601,-3.969418,-3.1592734,-3.458528,-4.880953,-3.049587,-2.924894,-7.2491035
etoposide,Lapatinib,OCUB.M,breast,5.258276104,4.7422047,0.6417457,5.864793,1.2140427,5.149291,7.0396004,3.5224793,3.6037421,4.749,5.843712,3.1591563,4.308329,4.6726513,5.583635,6.2157235,1.8752286,4.8364415,1.9178456,-0.043035243,5.8110685,2.334174,4.75531,3.4832723,1.4042509,2.82283
etoposide,391210-10-9,OCUB.M,breast,-0.041305541,-4.2186165,-5.734836,-3.803091,-2.5883608,-5.899672,-0.8876622,-2.940548,-2.7488556,-4.2108073,-6.6562505,-10.218089,-6.6842113,-6.185721,-9.999583,-5.8708816,-5.9873686,-2.5708685,-4.4619794,-1.8332065,-1.2234457,-0.07884262,-3.3241816,-6.635621,-5.79108,-3.7371604
geldanamycin,Dinaciclib,OCUB.M,breast,-10.51245412,-5.221635,-4.5747023,-4.012295,-8.882334,-6.0242043,-9.268078,-13.264163,-11.198715,-9.944074,-10.340411,-10.919178,-8.798793,-8.363481,-10.107655,-8.459956,-6.8250895,-9.39695,-8.134826,-8.466752,-12.353523,-7.8454885,-9.43232,-2.3039048,-12.832491,-8.575612
geldanamycin,891494-63-6,OCUB.M,breast,11.09174712,-1.944828,-0.548967,-0.75894433,8.9084015,2.3453317,-0.11041927,2.305919,-0.3584682,-1.2687697,-0.70762146,1.8114206,5.439397,0.28291884,-0.03707344,1.1837145,1.0655942,3.1544957,-0.06968797,4.7511125,5.3986506,1.8162315,7.1269617,8.099212,3.5351088,5.2391977
geldanamycin,Eloxatin (TN),OCUB.M,breast,4.589866609,-1.4080821,-1.4339337,-0.8214148,-1.4615132,1.6859349,2.4957273,0.2671148,-0.68521357,-0.7598972,2.1531525,0.015867505,-2.4134946,1.198052,0.012094714,1.8776492,1.7171055,-0.911509,0.6546441,-0.11279343,0.83576936,2.065894,2.2049134,2.3429954,-3.070583,-1.1108143
gemcitabine,Bortezomib,OCUB.M,breast,-3.42455595,-7.582926,-10.069115,-12.510517,-6.8992405,-11.071864,-7.031053,-5.2600102,-11.474659,-4.8634467,-16.675215,-14.9633665,-10.397932,-3.6160245,1.5961355,-8.687883,-5.820957,-10.342263,-5.1087165,-6.4793086,-10.564927,-6.508712,-9.61864,-0.69711673,-3.928274,-7.560504
