Drug1,Drug2,Cell_Line,Tissue,SynergyRank,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,RankBoost,BIRRA,RRA
MK-2206,Veliparib,MDA.MB.436,breast,1821.5,5.0052752,-6.3259706,-3.9155836,-0.26713815,4.7087803,4.1848664,2.6045554,8.096634,6.686546,6.127981,-0.23499896,3.9304292,5.4643235,-0.16609657,6.1993794,6.504815,3.7869825,1.0352154,9.826218,5.4243026,8.308922,8.173146,0.67091405,2.8594797,1.3646438,1501,1841,1495,1695,1495,1841,1834,1306,1501,1469,1430,2131
MK-2206,Deforolimus,MDA.MB.436,breast,431.5,8.112077,8.101912,9.874111,7.415066,7.528719,11.122252,9.571281,9.2291565,11.48944,12.045957,6.9760857,12.641364,15.899313,8.596525,13.099222,10.105936,8.540513,10.315357,9.239297,9.234937,9.794359,11.751011,9.703929,11.050854,11.462645,124,105,164,119,164,105,105,197,124,168,2,98
MK-2206,891494-63-6,MDA.MB.436,breast,2211.5,5.901124,5.5132036,9.028332,4.9908705,2.2984505,5.41464,2.2888374,5.8055744,5.2578187,5.4961424,0.46421188,7.1649723,3.3441794,4.225176,6.4117947,4.5731196,3.1449735,5.7289376,11.300108,8.11609,10.654588,1.7608602,6.0644574,4.4001102,7.0471034,835,852,840,824,840,852,837,921,835,841,806,977
MK-2206,391210-10-9,MDA.MB.436,breast,2169.5,4.7569547,2.6465285,6.0614653,3.9225976,2.4089346,4.207896,5.3393245,7.325471,7.755374,4.145756,4.40236,7.3634024,6.7086964,1.975543,0.6371272,4.998925,7.4522657,2.041176,5.821284,2.5301251,6.3882165,3.9925485,4.6255364,4.1249037,7.024279,995,815,1041,932,1041,815,835,1079,995,1057,1060,893
Niraparib,Deforolimus,MDA.MB.436,breast,1001.5,9.058727,6.803401,7.887895,3.2533865,2.3037515,4.279541,6.973285,4.726181,8.763144,7.873923,7.8520403,6.119958,6.590171,4.5980663,6.188171,4.332457,11.271868,7.5771785,4.0016203,6.188851,3.7453554,6.4395165,7.167908,8.729568,7.4014587,569,565,626,544,626,565,545,569,569,619,575,679
Niraparib,Sorafenib,MDA.MB.436,breast,4511.5,-4.3916583,-2.1729395,-4.443383,-8.467409,-3.891769,-4.281982,-2.610047,0.10036796,-0.24267861,-3.3261907,1.714968,-0.5451285,0.94102573,-1.7754587,-4.769835,-1.590478,-3.1523674,-3.822221,-1.7621353,-0.26694414,-6.1724977,-2.5479534,-1.1912736,-1.7549096,-3.2384732,3727,3538,3674,3646,3674,3538,3545,3744,3727,3673,3799,3564
Niraparib,topotecan,MDA.MB.436,breast,3241.5,2.3457062,3.3691657,3.2994177,-3.604975,1.980456,-0.9242002,6.6524153,6.886217,4.1749773,5.10368,0.74913967,2.4546785,2.43433,0.14093614,2.9296315,3.1787124,4.5982304,1.6038096,2.2264438,-5.6549954,1.9593174,-0.40750566,-1.0436242,-1.7270411,0.43580598,2130,2055,2117,2105,2117,2055,2058,2027,2130,2114,2118,2459
MK-5108,Deforolimus,MDA.MB.436,breast,1489.5,-1.558072,0.38202375,0.33111155,-3.4962878,-3.9661732,-3.727199,1.7287738,2.264263,5.68968,4.283154,-3.0253773,-1.5331476,9.0491905,6.2175274,5.575303,0.90109336,4.9093003,-0.025145127,-1.2325058,-1.2701458,4.5528665,5.715063,3.7549937,3.1663952,3.5338125,2159,2323,2145,2257,2145,2323,2299,2175,2159,2131,1976,2416
MK-5108,7-Ethyl-10-hydroxycamptothecin,MDA.MB.436,breast,4719.5,-5.479573,-3.924792,-3.3886235,-2.7201147,-5.624338,-6.0346775,-10.048295,-3.2582011,-0.3991616,-7.0314627,-6.985932,-5.6840763,-7.342574,-3.0707207,-9.442414,-14.812184,-11.198867,-7.7453694,-4.482913,-6.5324225,-6.673971,-3.0754476,-7.3508844,-10.330395,-7.586885,4520,4360,4408,4412,4408,4360,4359,4445,4520,4411,4529,4281
Deforolimus,Dinaciclib,MDA.MB.436,breast,3157.5,1.133267,0.9210298,-1.1348668,-1.0881222,-0.2127537,-1.309149,0.4841791,0.60628814,0.22829607,1.4786798,3.4682992,0.8883135,2.1282194,2.0961125,0.89248794,3.2857316,1.3884287,-1.166626,0.02312936,-1.2555778,0.49267137,1.453396,2.3701248,1.4168706,-3.5977652,2616,2189,2575,2385,2575,2189,2190,2553,2616,2580,2740,1990
Deforolimus,geldanamycin,MDA.MB.436,breast,1815.5,5.3911767,2.9120357,6.3084507,7.1707897,5.340573,6.1480103,5.3482146,4.359964,3.699143,4.4140496,5.7766595,6.574004,4.118983,3.2526546,3.803597,5.8717637,3.458779,2.7906175,6.1918573,8.076501,5.227036,5.413034,7.5112123,9.437823,1.2067407000000001,863,702,903,776,903,702,713,908,863,919,906,661
Deforolimus,891494-63-6,MDA.MB.436,breast,821.5,7.0978413,5.8472137,10.711936,6.9127784,5.286025,8.534641,10.182466,6.035344,11.701378,10.900558,5.6856694,13.908553,13.987469,5.261054,7.778629,10.685757,10.693086,8.038305,8.618398,8.42923,5.5261655,6.8990946,8.6354475,6.442501,6.8446784,294,293,324,268,324,293,281,340,294,319,213,259
Eloxatin (TN),891494-63-6,MDA.MB.436,breast,2403.5,-0.5284219,1.2807381,-0.9325733,-1.3707746,2.0851445,-5.993348,-2.0479097,-4.0420065,-3.8846974,9.889317,-0.50491023,-9.373299,-2.978373,-3.9144466,-1.2450237,-5.2014637,-9.352083,-4.187219,-2.753129,-0.07793084,-3.2160053,-4.860166,-1.9063661,-4.568841,3.776221,3583,3661,3574,3651,3574,3661,3641,3743,3583,3576,3536,3602
paclitaxel,Erlotinib,MDA.MB.436,breast,2523.5,-1.2727758,2.5242753000000002,2.8012693,3.0250416,2.8770838,0.7928088,4.6406183,3.0855002,7.3331766,-0.40919828,0.37872645,1.8952267,3.0075674,-0.99247265,4.1391873,0.7375347,2.587224,0.5557623,0.17674543,2.2648,3.457826,1.9739338,-5.9863267,-0.95845747,1.1431222,2168,2052,2148,2078,2148,2052,2040,2162,2168,2165,2255,1921
paclitaxel,L-778123 free base,MDA.MB.436,breast,3491.5,2.1166167,3.9057715,2.4619718,2.4060996,4.2852626,-6.3126717,2.6577196,3.3593044,5.4642353,2.5679135,2.8972495,2.6579604,0.5433321,-1.1541462,2.7186863,4.5009184,-2.4662626,-0.3537436,-5.575947,2.1652052,1.7054873,-0.18007681,-7.9897947,-2.0465143,0.96830803,2405,2507,2430,2452,2430,2507,2500,2117,2405,2459,2358,3281
391210-10-9,891494-63-6,MDA.MB.436,breast,1681.5,1.7061194,1.2566105,3.4196863,4.0260242999999996,1.7688904,1.5448213,3.6939056,3.5679395,0.9286837,2.120878,-0.4409037,3.5685978,4.627245,-0.7538933,-1.9216006,5.706302,3.8043633,2.0344982,0.42114815,2.1018562,5.4011545,0.4973865,2.6726966,0.3300736,2.4511762,1974,1667,1960,1844,1960,1667,1680,1954,1974,1973,2130,1695
391210-10-9,topotecan,MDA.MB.436,breast,3021.5,-1.8290938,-1.8755618,-5.71313,-8.229944,-5.9136505,-6.990253,-3.8509624,-2.5596585,-5.8564,-7.085227,-2.2681024,-5.8546867,-3.2945933,-1.9232926,-2.1389365,-0.4948076,-6.7594533,-4.229518,-3.2260475,-7.6839223,-2.0968578,-3.612555,-5.0821414,-1.8578982,-2.3654675,4130,3844,4038,4003,4038,3844,3855,3956,4130,4044,4188,3499
7-Ethyl-10-hydroxycamptothecin,Sorafenib,MDA.MB.436,breast,4071.5,-2.3013732,-0.88767314,-4.1108932,-5.864447,-5.1744556,-5.325192,-0.4362353,-6.1253967,-3.6381533,-1.2630937,-1.005903,-5.6212897,-6.1861033,-3.1142063,-3.1708672,-6.0813193,-6.614226,-2.2295668,1.1434547,-4.5784383,-3.583821,-0.18245934,-3.3401842,-5.5096188,-1.4239799,4003,3749,3898,3877,3898,3749,3743,3941,4003,3895,3971,3010
Sunitinib,Dinaciclib,MDA.MB.436,breast,2981.5,0.020362284,-0.84649855,-0.19631052,-4.722093,-1.7533257,-5.230794,0.99545753,-4.1957784,-2.767463,-5.3384433,-3.4860306,1.3074416,-1.4613632,-5.3013825,1.805828,-7.471836,-3.6301272,2.9014418,-3.5159457,-4.629832,-2.0977705,-4.934771,-4.0488887,-1.6891261,-4.2769604,3726,3640,3675,3686,3675,3640,3620,3884,3726,3676,3788,3076
Sunitinib,391210-10-9,MDA.MB.436,breast,667.5,4.001719,7.3501844,5.5454016,7.3716035,1.7466432,2.604147,3.4421997,10.70088,5.088738,6.519808,3.1259694,2.6467345,5.34021,4.013382,6.298058,8.468502,9.63229,4.0201483,1.712139,1.7385285,5.238935,3.138712,4.5278544,8.292707,6.3299646,902,796,927,867,927,796,797,1043,902,929,1006,803
Sunitinib,7-Ethyl-10-hydroxycamptothecin,MDA.MB.436,breast,2837.5,2.3977022,3.219817,-1.6360365,-0.3928966,-2.2077115,0.050103024,1.8311266,6.5037613,1.8294976,2.2752266,0.11023556,3.0372229,1.9435273,7.0620217,3.3768532000000002,-5.496814,-3.4987805,1.1736197,-1.5910597,4.399373,1.305052,4.626832,1.8115551,2.9212794,0.6404582,2235,2263,2237,2228,2237,2263,2279,2132,2235,2232,2189,2609
Sunitinib,Sorafenib,MDA.MB.436,breast,4867.5,-4.248477,-1.917555,-4.1011767,-3.771685,-1.5599107,-4.578478,-6.2462797,-3.1628625,-9.115079,-1.7065579,-0.6928545,-7.991109,-4.4023204,-2.5501847,-8.149646,-5.601235,-3.364884,-2.6096046,-5.0822597,-6.848741,-3.9955628,-0.95208174,-0.12934402,-4.3887916,-7.9446907,4140,3899,4068,4039,4068,3899,3913,4112,4140,4064,4173,3538
temozolomide,MK-5108,MDA.MB.436,breast,1923.5,0.001450937,-2.229596,-3.0728679,-10.48275,-11.65143,-7.075103,1.0577904,-8.806107,-10.549573,-8.895465,-6.779273,-7.555595,-11.781511,-7.308101,-14.2202215,-9.695732,-3.383982,1.3296218,-3.7671394,-1.1571661,-6.0464497,-8.857583,-6.47248,-13.817508,-9.70805,4446,4465,4484,4469,4484,4465,4457,4565,4446,4462,4505,4337
temozolomide,Sorafenib,MDA.MB.436,breast,4389.5,-8.905211,-12.579771,-11.88474,-19.443096,-18.574196,-12.787315,-12.951208,-24.993692,-13.506369,-23.10734,-15.887719,-19.142006,-18.722485,-11.478562,-24.189173,-16.360611,-24.390966,-12.765742,-10.745233,-10.9251795,-16.512384,-16.711409,-23.75106,-18.076248,-8.330782,5089,4983,5052,5017,5052,4983,4987,5068,5089,5042,5161,4740
topotecan,915019-65-7,MDA.MB.436,breast,1061.5,4.165534,3.2801435,5.4709673,6.093938,5.1884365,3.1541214,3.7038283,3.1891916,5.851482,4.432587,3.834282,4.259141,4.328308,4.273686,5.1121264,6.393461,4.512466,3.5790112,3.0562682,5.098341,3.7849126,4.543124,1.8565919,6.616936,5.2854047,1042,810,1139,927,1139,810,812,1214,1042,1159,1260,603
topotecan,891494-63-6,MDA.MB.436,breast,2861.5,0.12589478,3.108875,4.8459835,0.9561864,7.2578697,3.049998,12.923201,-0.10181907,4.0169954,4.451751,3.1348407,4.1751943,7.3226824,-1.9017185,5.111509,9.174151,5.7303767,-2.2898653,5.025045,-0.40099952,4.9766636,3.399112,4.473831,2.5367796,2.1247,1497,1503,1441,1507,1441,1503,1480,1447,1497,1434,1659,1707
topotecan,Sorafenib,MDA.MB.436,breast,3571.5,-7.442943,-3.2492108,-4.2873983,-3.690797,-3.9132054,-2.4975946,-6.3448615,-6.250338,-8.422256,-5.344942,-5.2409062,-10.206691,-10.470812,-5.0952606,-7.1916885,-8.798097,-6.6600327,-3.6525793,-3.049581,-9.697212,-5.3595405,-6.159279,-6.4525285,-9.304293,-4.781987,4522,4289,4378,4379,4378,4289,4289,4389,4522,4366,4494,3874
vinblastine,Dasatinib,MDA.MB.436,breast,1897.5,-2.700002,-0.50584567,-2.4473026,0.024066595,0.038414553,-1.5402992,-2.6828272,3.403995,-0.4052542,0.75577515,-2.3107045,-2.674941,-1.0195874,4.1924458,-1.7696183,2.843179,-0.5690135,-5.932951,-0.57791275,-0.16486706,-0.46174347,-2.6488266,-1.4140794,-5.3314223,-2.180617,3287,2973,3226,3144,3226,2973,3003,3183,3287,3225,3408,2728
vinblastine,Erlotinib,MDA.MB.436,breast,1261.5,1.7435156,4.2061796,4.036119,2.6431105,5.6433077,4.0186634,2.7367952,4.870686,2.6563716,-3.6719236,-0.79239714000000006,1.0258237,2.5727699,-2.131783,0.77112097,1.4884403,4.45794,-0.381188,0.79985136,0.3592991,5.207463,-0.86482376,-0.61055326,4.2866096,1.6107297,2089,1978,2057,2010,2057,1978,1978,2208,2089,2072,2240,2289
vinblastine,MK-2206,MDA.MB.436,breast,2885.5,-0.96316785,-0.09815123,-0.9469132,-0.1035604,1.3381761,0.19592507,2.1398115,3.3890107,5.1837373,-1.0167483,0.82628644,-0.9587552,2.5278409,1.411198,1.4064547,1.296036,0.05167152,-1.5033503,2.6842682,-1.7701654,6.7367663,0.2750474,1.2645111,1.2782393,1.7896298,2418,2100,2355,2244,2355,2100,2118,2493,2418,2373,2388,1627
vinblastine,Sunitinib,MDA.MB.436,breast,3261.5,-3.350413,0.34874356,-1.5669357,-1.165481,-1.1300037,-2.3685555,4.020169,3.3596442,-1.0636868,-4.3388867,-3.1566083,2.9535325,-1.5458411,-0.42573327,-0.00433109,-4.3573594,-1.9329336,3.1945786,-1.1916348,-2.966501,-0.25239158,-1.6634908,3.2471826,-3.2330601,-3.4322577,3215,3087,3160,3132,3160,3087,3072,3437,3215,3147,3175,2468
vinorelbine,MK-2206,MDA.MB.436,breast,2279.5,-1.5881575000000001,-0.8111051,-0.6479049,-0.9479069,-2.0808728,0.9123554,4.4691787,0.6937508,1.5738559,1.4120095,0.26294225,0.69912034,-2.6418512,1.4197001,0.09737866,0.44949165,1.7423552,-0.6340709,-0.80176693,-1.8199202,-0.3432455,-1.6049353,-0.015732877,-0.2958564,1.965082,2818,2429,2773,2610,2773,2429,2448,2822,2818,2781,2946,1873
vinorelbine,Sunitinib,MDA.MB.436,breast,3723.5,-2.8091943,-1.8384781,-0.46717072,-4.521358,-3.1506286,-3.5405693,-0.3492948,-2.9836197,-3.8351111,-5.7010455,-6.3271136,-2.5867956,-4.142505,-2.5723798,-3.620899,-5.078745,-2.055024,1.8556044,-1.2411001,-3.3470032,-3.771731,-3.243258,-4.5879006,-4.3367715,1.1821451,3853,3595,3760,3730,3760,3595,3602,3865,3853,3756,4003,2928
Vorinostat,Veliparib,MDA.MB.436,breast,1673.5,6.2039366,2.6070573,0.3931194,3.3736486,6.000162,2.7541327,3.2463949,7.178432,5.1843276,3.2108095,6.103318,6.539968,5.7640066,2.02617,5.038735,4.055094,2.530812,9.986868,3.256104,-0.8326371,7.521631,4.76398,4.0148563,3.1424685,5.789397,1142,1044,1174,1079,1174,1044,1035,1221,1142,1187,1102,970
Vorinostat,Dasatinib,MDA.MB.436,breast,3341.5,-4.826594,-0.056713894,2.796881,-1.3557999,-2.4901597,4.4035115,3.6462896,0.06731528,2.8655477,-1.3335413,-1.4468772,3.4523513,-1.7464185,7.1554565,7.8164353,4.3857665,1.6337843,-4.234161,1.1068792,0.6530715,-1.2799048,0.69831246,-0.31242633,0.9016228,1.4359413,2453,2478,2436,2453,2436,2478,2476,2436,2453,2410,2449,2567
Vorinostat,Dinaciclib,MDA.MB.436,breast,4107.5,-2.1738157,-2.0934918,-2.9389818,-2.3027737,-1.1356335,-1.7537639,-1.1081933,-2.0520737,-1.8561723,-1.4786695,1.782417,-3.1264842,-2.2635913,-4.022364,-2.7046638,-1.3417548,-0.6422546,-2.9619758,-3.6982765,-1.0024786,-0.83783734,-1.5651872,1.423194,-2.4553587,-1.1007358,3556,3174,3429,3341,3429,3174,3175,3552,3556,3438,3509,2373
Vorinostat,geldanamycin,MDA.MB.436,breast,1419.5,2.7528968,1.2487314,1.4699291,3.2411246,1.0349995,0.97621894,0.81230485,1.1097486,0.6075257,1.8687303,2.0127597,2.004669,0.78934395,1.5655355,2.5040872,0.1813288,0.8026988,1.6107396,1.151995,2.3892722,3.1551964,0.49386302,3.971276,4.9736876,1.5525753,2115,1707,2094,1912,2094,1707,1751,2226,2115,2105,2281,1109
Vorinostat,gemcitabine,MDA.MB.436,breast,1291.5,5.5054398,4.185378,4.378618,5.6561785,4.1161075,2.7158492,-0.13615352,4.580355,2.3143666,4.692581,4.262073,2.4677348,1.0005977,1.0050972,2.8599768,3.043385,1.0003043,3.762842,2.2792528,5.166395,1.0350494,2.4403503,-0.08634909,-3.3574066,4.025017,1714,1516,1755,1599,1755,1516,1545,1672,1714,1761,1897,1513
Vorinostat,Deforolimus,MDA.MB.436,breast,1377.5,4.5212774,4.5521,4.589331,4.092969,4.321828,1.5770168,4.2821307,5.246053,5.2618933,4.556622,7.5791187,6.5469384,4.298931,3.9203024,6.8995366,4.520451,3.734964,4.876128,4.668572,4.3242188,5.189713,4.058961,4.839477,6.84697,7.055301,899,704,993,786,993,704,709,1110,899,1020,1180,549
Vorinostat,391210-10-9,MDA.MB.436,breast,1107.5,1.0993441,-0.33917496,1.5231079,-0.5869453,-3.1366181,-0.9520892,-1.3995035,-0.19485155,-0.52870065,-0.24354857,0.57375956,-0.73009473,-3.0333695,-1.1675116,1.1587405,1.1742746,1.4726921,1.0038884,-0.7897205,-2.4184384,2.472451,1.8066177,2.140646,2.759757,1.3271,2796,2377,2733,2577,2733,2377,2403,2933,2796,2749,2916,2184
Vorinostat,Sunitinib,MDA.MB.436,breast,2681.5,4.548667,3.8765075,0.6440024,3.1048992,2.548522,2.4658604,4.8539267,3.9815328,3.1661649,-1.7682331,0.9297251,6.9587374,0.88055456,2.0964837,4.9777503,0.2944959,-1.5150378,3.6544287,3.9800875,3.0964038,3.1625123,1.866698,1.7036378,1.9741687,1.1679409,1850,1757,1849,1724,1849,1757,1750,1883,1850,1858,2027,1710
5-Fluorouracil,MK-1775,OCUB.M,breast,899.5,1.4664822,5.836072,1.9416491,8.568436,9.349696,3.4992926,9.8777685,-1.0628141,3.99567,1.8906476,5.4509487,-0.58589405,10.869701,3.99007,7.833351,3.9262388,0.8752967,2.0163994,2.0035112,-0.4580215,2.6781433,0.71599936,6.475296,0.3074983,3.8430665,1463,1420,1404,1445,1404,1420,1441,1454,1463,1404,1482,1475
5-Fluorouracil,Niraparib,OCUB.M,breast,1655.5,9.048907,10.027767,4.987527,7.2539206,6.6752973,3.5378113,5.846772,3.499077,1.3431835,7.626742,3.748666,-1.4145677,2.8395357,4.729382,0.9969751,3.7334826,3.8507555,2.7829628,8.150322,5.366802,4.3241034,8.025579,3.9383953,2.6396377,4.8206773,1034,1023,1057,1014,1057,1023,1003,1274,1034,1051,1081,1151
5-Fluorouracil,temozolomide,OCUB.M,breast,5251.5,-20.001352,-18.504475,-23.78431,-24.206823,-18.230637,-18.942766,-17.562922,-19.626003,-20.904043,-26.329556,-20.12499,-8.8363695,-25.947605,-8.449005,-20.281778,-15.140717,-12.036904,-25.834734,-25.928192,-16.18144,-13.98434,-22.531425,-11.599048,-30.652555,-13.974642,5191,5104,5174,5145,5174,5104,5108,5198,5191,5168,5099,5179
Veliparib,915019-65-7,OCUB.M,breast,5443.5,-16.057741,-12.947492,-26.583471,-4.9253283,-24.617968,-16.923077,-11.234415,-20.704802,-20.84673,-22.701378,-26.988092,-18.900917,-13.073193,-16.348598,-24.379343,-10.028587,-20.980171,-11.32245,-12.540143,-21.529737,-28.969437,-21.36355,-30.425558,-19.101465,-18.365791,5161,5112,5155,5134,5155,5112,5111,5227,5161,5145,5162,5056
Veliparib,891494-63-6,OCUB.M,breast,4289.5,-6.669952,-6.889283,-11.623322,-5.255549,-1.1702398,-4.330819,3.5264506,-3.0360835,-6.881298,-0.9421245,-2.268579,-4.357951,4.2566314,-2.069389,-13.304804,-0.068728276,-11.02428,-3.4191697,-6.216467,0.9251203,3.4105418,-4.544437,-3.290162,7.2099113,-4.838348,3728,4045,3861,3927,3861,4045,4036,3875,3728,3860,3680,4131
MK-1775,915019-65-7,OCUB.M,breast,577.5,9.438479,10.126398,10.218224,11.693346,10.5357895,13.550179,8.076966,12.945728,11.87392,11.078448,4.7808104,11.194392,13.454627,6.1473703,11.331122,10.411634,12.498466,6.733962,8.099387,6.0576267,11.561515,9.56181,4.7458053,8.786261,10.81335,156,154,186,151,186,154,167,165,156,189,3,210
MK-1775,Erlotinib,OCUB.M,breast,1869.5,9.63255,9.279509,6.5435834,9.397771,10.6499405,9.666732,9.5620165,9.440982,10.049048,0.9229526,6.703031,5.8556623,6.183205,5.327152,3.9374049,5.1717596,7.9155655,7.946615,8.477953,5.202147,4.601619,9.898602,6.7838874,3.2445698,7.8365293,460,529,484,450,484,529,492,374,460,480,421,582
MK-1775,topotecan,OCUB.M,breast,135.5,3.0025423,3.1944838,10.277671,9.251321,9.499765,8.752445,12.7284565,6.166128,9.900196,8.62629,2.3620589,10.820098,6.8226414,4.148932,11.160236,10.753127,7.239978,8.095334,9.54949,7.1359506,13.2179,10.489081,12.790668,6.4115634,7.7748637,340,395,326,352,326,395,397,281,340,323,412,431
915019-65-7,Eloxatin (TN),OCUB.M,breast,2339.5,-3.026977,-0.6497535,0.41098702,0.30662462,0.063606754,-0.26518646,-1.6759988,-2.5645783,2.806114,2.6281936,-9.095194,0.99063987,1.947933,-1.3510357,-3.601748,-0.22324117,-0.4540965,0.92933834,4.223374,-3.106643,-4.272175,-0.27341738,-2.0721493,2.5147786,-0.38135773,3073,3097,3037,3018,3037,3097,3089,2946,3073,3034,3163,3398
915019-65-7,7-Ethyl-10-hydroxycamptothecin,OCUB.M,breast,1795.5,1.6322482,4.3292675,5.4814024,7.4968357,3.9851556,4.756281,2.8235626,7.9672422,5.525894,7.0755405,2.381712,10.258416,3.902822,7.7732463,5.310449,2.090113,1.6476874,0.53934026,3.9757612,1.7510186,6.3188567,2.6207585,5.510678,5.8527994,-0.43047357,1147,1121,1145,1130,1145,1121,1117,1240,1147,1166,1020,1202
Bortezomib,Dasatinib,OCUB.M,breast,3027.5,0.10450356,-1.083181,-10.664661,-2.511619,-0.18607578,-5.201085,0.11399372,-1.3016316000000001,-3.1175542,-1.5284731,-8.872544,-0.9024491,0.32434896,-4.5170803,2.5318685,-6.147121,-4.7644916,0.7969582,1.8147357,0.89822394,-9.003843,-1.17562,-3.2179806,-5.9413595,2.0756285,3594,3747,3655,3670,3655,3747,3732,3428,3594,3635,3560,3941
Bortezomib,7-Ethyl-10-hydroxycamptothecin,OCUB.M,breast,1753.5,-6.682156,-7.555382,-9.604045,-5.8461213,-9.522693,-7.2491746,-9.008618,-4.6256623,-11.989836,-8.561851,-9.1798725,-7.531419,-8.957382,-5.3683133,-10.440808,-6.3976192,-6.7577677,-10.809529,-7.4239078,-9.369104,-3.2596118,-10.504251,-7.506984,-5.7777567,-7.8308887,4690,4433,4580,4549,4580,4433,4434,4639,4690,4581,4675,4002
Bortezomib,topotecan,OCUB.M,breast,3231.5,-3.7038128,-5.778797,-8.368954,-4.8657336,-7.6706486,-4.599605,-1.4521424,-5.2986503,-2.5844386,0.2759991,-4.9746056,-7.5569687,0.6779312,-3.3763297,-5.8194513,-5.3868213,-4.8183346,-5.9938335,-6.3060107,-1.323078,-3.1636589,-7.2839117,-11.665669,-3.1881804,-0.715176,4185,4048,4142,4125,4142,4048,4070,4221,4185,4140,4220,3969
Carboplatinum,MK-1775,OCUB.M,breast,3307.5,-14.619862,2.7135134,-0.16754365,-3.3849869,7.9418683,-4.9956384,-0.8745197,-10.1171055,1.9860215,0.6359771,-6.5730147,0.54780746,-5.4097867,-16.730701,0.09627349,1.4755903,-7.817478,-6.412339,-8.269301,-2.975664,-24.873901,-2.9643295,-1.5248262,-4.7359924,0.45924628,3755,4466,4087,4165,4087,4466,4469,3882,3755,4069,3575,5002
Carboplatinum,Dasatinib,OCUB.M,breast,957.5,-2.6536026,-5.5883226,-0.9803661,-3.506776,-1.6177582,-0.8547956,0.3584323,-0.59300506,-4.8728437,-8.698724,-9.796934,-1.8437254,-4.103434,-7.583321,-4.874685,-2.0883265,-4.443266,-6.2469406,0.24569704,-3.719418,-3.7231934,-10.647507,-4.0895147,-8.652116,2.1756537,4024,3986,3995,4002,3995,3986,3985,4038,4024,3999,4014,3860
Carboplatinum,Erlotinib,OCUB.M,breast,2753.5,-9.66189,-7.7642794,-10.173649,-4.46901,-3.7516508,-6.132294,-10.197813,-9.6094830000000009,-2.9663463,-10.789359,-7.040572,-2.391439,-7.5038395,-12.9227495,-8.653367,-4.869329,-6.642193,-3.8268006,-6.634077,-7.25855,-15.930165,-1.8804941,-9.116592,-9.6582775,-1.2941566,4581,4432,4516,4503,4516,4432,4435,4549,4581,4515,4610,4772
Carboplatinum,L-778123 free base,OCUB.M,breast,2345.5,4.297051,7.2469616,5.7751493,-0.22822183,6.1592665,3.7725472,2.7539911,10.0965185,6.471866,7.4607515,9.191236,1.3983959,5.8542485,7.6116,2.7488852,2.3803964,6.316704,8.47476,6.0152607,-2.8474882,0.5433975,6.930504,2.3865836,7.4343376,4.583321,1014,1161,1018,1110,1018,1161,1174,796,1014,1007,946,1522
Carboplatinum,891494-63-6,OCUB.M,breast,181.5,2.2488816,7.981166,1.5234792,3.1852534,9.48046,-0.9376453,5.786276,1.5063866,2.6394978,4.5131893,-3.5788887,-6.7330985,2.6565583,5.4456935,-0.52782196,-3.2171688,4.681569,2.6693,0.07201435,8.055535,5.327365,7.013716,3.7965808,0.015987184,4.649815,1780,2142,1799,1952,1799,2142,2115,1759,1780,1770,1739,2526
cyclophosphamide,Dinaciclib,OCUB.M,breast,5665.5,-49.905037,-60.50515,-48.34931,-52.528763,-45.48957,-30.254068,-32.50764,-25.617113,-33.53395,-44.02986,-54.79213,-41.81792,-31.408226,-33.21412,-38.086597,-41.519115,-43.396008,-39.20375,-40.07057,-30.7616,-49.260326,-34.683647,-28.263435,-45.689945,-44.030533,5611,5616,5617,5613,5617,5616,5613,5622,5611,5618,5262,5673
cyclophosphamide,MK-2206,OCUB.M,breast,5373.5,-27.614006,-30.567541,-22.192438,-27.949673,-28.797222,-21.226107,-23.189693,-24.261429,-23.498297,-31.412306,-19.158209,-20.369804,-20.089169,-29.870003,-30.827454,-27.27716,-29.49346,-25.10586,-16.467165,-31.515903,-22.550795,-28.395292,-25.337149,-22.917332,-20.903791,5384,5302,5369,5344,5369,5302,5301,5353,5384,5364,5263,5401
