Drug1,Drug2,Cell_Line,Tissue,SynergyRank,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,RankBoost,BIRRA,RRA
mitomycin C,Erlotinib,MDA.MB.436,breast,4159.5,4.3685927,1.7999294,0.26710945,3.8863976,3.6263347,4.4325795,-1.7270758,3.9820075,-2.1733775,0.60858536,1.2973948,3.6225603,-1.0324132,-4.2070947,0.16429412,-0.89334095,5.4015927,3.7737105,0.49896738,3.7202358,4.634241,2.314692,5.004266,1.904902,4.217806,1517,1461,1532,1507,1532,1461,1463,1468,1517,1535,1330,1841
mitomycin C,L-778123 free base,MDA.MB.436,breast,4091.5,5.142859,2.10794,0.28999043,4.2942963,-1.5608561,-0.055141129999999997,-3.410079,2.5339797,5.8034286,3.8909245,3.9188263,4.3330913,2.3402238,4.2249765,3.060054,2.9678729,2.8630595,7.127376,5.252198,1.8024808,3.9789605,7.357,2.8208451,2.9804335,-1.1097895,1249,1299,1250,1250,1250,1299,1297,1172,1249,1251,1251,1497
mitomycin C,temozolomide,MDA.MB.436,breast,4293.5,-14.707658,-9.699425,-14.907829,-19.36127,-15.569435,-8.134655,-15.321351,-19.778856,-12.162834,-12.781092,-10.158905,-9.161486,-14.7055435,-10.194689,-9.907167,-9.238184,-11.594556,-17.771128,-11.285494,-3.6630177,-5.6667166,-14.852252,-13.919956000000001,-13.699182,-19.96101,4396,4243,4339,4293,4339,4243,4246,4288,4396,4341,4336,4075
mitomycin C,Vorinostat,MDA.MB.436,breast,1277.5,4.0583153,1.6407422,0.4283773,1.7019894,1.862464,2.2307115,3.3547225,4.55819,1.7286682,1.5207816,3.1784673,2.7475243,-0.57661706,-1.1510409,3.5178742,4.0566225,1.7967668,2.8969083,2.2073238,2.8294642,4.870079,2.0212774,1.7646351,0.5676462,2.6572592,1396,1250,1432,1315,1432,1250,1242,1486,1396,1442,1472,1176
MK-2206,915019-65-7,MDA.MB.436,breast,507.5,7.3867135,9.261442,9.469696,13.694213,8.545561,8.418196,11.135631,13.284078,9.51335,9.513266,6.8254967,9.160417,13.73766,12.357563,10.972258,7.174655,9.02459,9.8871155,13.102437,11.544254,9.129059,10.058267,13.2174835,10.340118,12.392115,131,114,152,124,152,114,115,183,131,149,4,108
MK-2206,Bortezomib,MDA.MB.436,breast,3711.5,1.5594659,-0.22346704,0.7786043,-1.2760977,2.5307121,-2.0928838,-0.21687818,0.15262282,1.1240727,-1.0407634,-1.8838592,0.9280724,1.2148926,0.11140831,-1.6701567,-4.420613,-1.3091139,1.3231306,1.2753974,1.4746264,-0.54700315,-0.61716515,0.38573065,-2.0407798,-1.694251,2235,2064,2212,2129,2212,2064,2080,2222,2235,2203,2294,1796
MK-2206,Erlotinib,MDA.MB.436,breast,1017.5,2.946405,1.0438769,0.4022846,6.2451167,2.247728,3.6494725,4.549059,6.336942,4.5181775,3.1827078,3.5497582,7.4890523,5.643709,5.300016,8.632095,5.3031125,3.5318909,2.9544425,5.2820105999999996,2.5119328,2.657122,7.689102,6.380689,4.9916806,4.433319,856,790,876,812,876,790,780,909,856,884,888,788
Niraparib,Dinaciclib,MDA.MB.436,breast,3059.5,2.5736015,3.6670225,-0.36121783,0.5364048,-3.484022,1.2454605,2.3370957,-1.6490175,0.9754563,1.9048855,2.2900202,-0.5894948,1.6790996,0.5612736,-0.118277654,-4.2223935,-2.8753722,-0.007797571,-1.0020375,4.003956,-0.7982271,3.2791104,4.0391917,0.899616,0.16681235,1912,1857,1905,1870,1905,1857,1851,2009,1912,1913,1842,2033
Niraparib,891494-63-6,MDA.MB.436,breast,687.5,6.330256,9.507667,10.566778,10.431843,10.831514,6.607766,7.058883,3.1325417,5.5675187,4.901157,2.964718,10.669815,3.8868358,3.1109834,4.628563,6.66786,7.4679413,4.0332847,11.570601,8.631404,7.708319,5.986867,3.263084,2.8498464,6.3044825,519,475,504,502,504,475,493,499,519,496,655,460
Niraparib,Eloxatin (TN),MDA.MB.436,breast,3047.5,-3.0743573,-2.604621,-0.744162,-4.0381994,-2.7924728,-1.4559841,-1.2646149,-0.6907321,-2.6596448,-0.82369447,0.7585093,1.6570187,1.3881837,-1.9490428,-0.074499935,-3.250102,-0.51455647,-0.55397123,1.0342624,-4.8233457,1.2056503,-1.3333462,-1.2390208,-4.998028,-3.4256768,2599,2344,2540,2471,2540,2344,2344,2563,2599,2548,2704,2116
MK-5108,Eloxatin (TN),MDA.MB.436,breast,3655.5,-9.425062,-5.2473655,-3.3281083,-9.648943,-3.066392,-4.313046,-1.1676021,-7.1991043,-4.6029615,-3.0939298,-8.479903,-6.9439716,-3.9948604,-6.9776297,-1.9392853,-8.114889,-1.4142457,-2.6677146,-4.787916,-13.451136,-6.775562,-8.624017,-5.955203,-8.207446,-10.505843,3629,3475,3580,3543,3580,3475,3477,3670,3629,3575,3663,3421
Deforolimus,topotecan,MDA.MB.436,breast,1233.5,0.9299321,3.719771,2.612782,3.6218827,0.89184755,4.543765,3.9272473,1.5255042,0.7121935,2.920478,3.2430353,2.2561402,4.282451,5.7980328,0.40176702,4.744447,3.066756,1.4082515,4.6943808,-0.72059035,0.9511172,1.0721037,2.8769703,7.105028,6.024914,1236,1046,1251,1166,1251,1046,1043,1231,1236,1260,1257,1101
paclitaxel,Veliparib,MDA.MB.436,breast,1301.5,-0.6876812,-2.3474762,3.179913,2.1166248,-3.7184398,0.24036172,-1.8588426,0.05387792,6.842893,-3.4012427,-2.4236035,1.8912002,-0.5453656,-2.9772005,1.1011276,3.8226674,5.6030006,2.6887472,3.2165005,-4.161865,3.4836276,-0.7599706,-3.4444861,2.0410652,-1.756089,2036,1996,2032,2047,2032,1996,1997,2070,2036,2025,2148,1892
paclitaxel,geldanamycin,MDA.MB.436,breast,1413.5,-0.8635629,0.35000756,-1.2400534,-0.35420695,-1.1844091,0.15210229,-1.4623456,-1.3328726,2.6330173,1.2231787,1.8129988,-3.4234488,-0.5824292,-2.0251327,0.43787867,0.13186239,-2.4744518,0.97958386,-1.2731513,-1.4117626,0.2438179,-1.1178745,-1.0355574,-1.7140633,-0.87535876,2357,2058,2318,2208,2318,2058,2076,2446,2357,2327,2549,1620
paclitaxel,MK-5108,MDA.MB.436,breast,3623.5,-9.07222,-8.679948,-10.236438,-8.012877,-7.931639,-2.8585017,-5.2764316000000004,-6.4321737,-3.434332,-7.6797266,-9.587411,-7.7217097,-9.430049,-5.4394946,-5.3705797,-6.4048543,-7.0518937,-10.724201,-9.791965,-8.537012,-8.605458,-8.477658,-8.612026,-6.859186,-4.6663074,3914,3597,3797,3743,3797,3597,3601,3869,3914,3800,4032,3192
391210-10-9,Dasatinib,MDA.MB.436,breast,1783.5,4.7369604,3.8520885,4.133694,4.1827145,4.4858465,3.150974,-3.032477,4.3854465,8.006511,8.633563,2.967347,5.522021,1.6221639,8.682401,5.3912444,5.331969,4.707138,7.4245143,6.679206,2.014708,4.0435147,5.6034446,4.9521956,6.2272935,8.045014,788,905,805,806,805,905,912,809,788,798,737,795
391210-10-9,Dinaciclib,MDA.MB.436,breast,2733.5,-2.264853,-6.302126,-6.162396,1.3206689,-3.5085893,-5.232312,-2.093438,-3.5540311,-3.025876,-5.312976,-4.8891478,-6.530928,-2.459305,-7.3291035,-1.0475676,-6.450044,-4.41364,-3.9307735,-6.281891,-0.7366102,-5.179031,-5.2174344,-7.027122,-3.2254133,-3.816536,3299,3070,3210,3170,3210,3070,3072,3355,3299,3207,3365,2629
391210-10-9,Sorafenib,MDA.MB.436,breast,3117.5,-3.350075,-4.5751877,-4.31623,-3.397053,-4.805923,-14.602963,-7.5022717,-11.784017,-2.0102818,-3.1113448,0.97884583,-5.531947,-5.55974,-5.5809035,-9.13057,-5.0824347,-0.35290614,-5.4164786,-1.5196053,-7.778103,-8.224954,-2.4467003,-4.0849113,-1.6890184,-4.170307,3402,3464,3384,3394,3384,3464,3454,3301,3402,3374,3452,3591
Sorafenib,891494-63-6,MDA.MB.436,breast,3479.5,1.8873106,-7.0904083,-3.3523967,-5.2499967,-4.1880617000000004,-0.20570672,-2.8855476,-7.1408505,-4.581834,-3.5046592,0.5446914,-5.2643623,-5.894977,-5.747631,-12.255059,-7.5200987,-2.120504,-0.3592162,-4.1542587,-8.379017,-4.2450733,-9.962859,-0.89711165,-3.4594119,-5.184694,3287,3221,3274,3256,3274,3221,3214,3381,3287,3270,3210,3275
Sunitinib,Veliparib,MDA.MB.436,breast,1311.5,4.8061404,-1.6270738,2.0309474,-0.083310366,0.9684616,-0.43886068,-3.7292597,1.5784115,-2.3277671,-3.9987743,3.6823559,-2.9898226,-1.5991753,1.1763966,4.0978856,-1.0872903,-1.4739026,0.43381125,8.752057,-0.33936596,5.0802255,-1.5577148,-5.7894692,4.836709,2.1977117,1983,2101,1966,2058,1966,2101,2097,2235,1983,1950,1812,2349
Sunitinib,Bortezomib,MDA.MB.436,breast,2593.5,-2.1260285,-5.1845384,-4.4177585,-3.2654414,-2.3673239,-0.68769723,-0.21844779,-5.653407,-1.7506644,-4.8186674,-6.3520684,-4.6672254,-4.014645,-6.515569,-7.0376244,-5.3644056,-4.077236,-7.476635,-4.694175,-5.0119166,-5.9089813,-7.885735,-2.4499204,-5.2130423,-4.399738,3364,3072,3275,3211,3275,3072,3075,3363,3364,3268,3414,2621
Sunitinib,Erlotinib,MDA.MB.436,breast,1101.5,4.290649,4.0602894,1.489034,5.2505856,4.3513093,1.0173757,2.4677925,3.4780133,1.2898105,-4.8116107,0.56056625,2.6861384,1.4357262,0.47197938,3.005849,-1.8132843,6.78474,3.1495214,5.4673,1.4757824,2.0883753,1.2890236,2.7599092,2.0021362,5.4713807,1386,1390,1400,1378,1400,1390,1396,1465,1386,1394,1416,1331
Sunitinib,Lapatinib,MDA.MB.436,breast,1911.5,-2.7756858,-2.1506631,-0.80542797,-1.430378,-0.5352802,1.4397646,-2.1213024,0.4970515,3.6792214,-1.9038645,-0.7635524,0.122505486,-1.1834558,4.216064,2.6994114,-3.3069396,1.171885,1.0957052,-2.985221,-0.40527806,-4.153757,0.8298249,-1.7021884,0.108978786,-2.440464,2335,2140,2313,2259,2313,2140,2140,2365,2335,2312,2450,2067
temozolomide,Veliparib,MDA.MB.436,breast,515.5,-0.03393883,-5.9407563,-4.9718113,-13.2466545,-6.089677,-2.6706161,2.6175587,-16.288216,-5.7699394,-6.3280697,-3.3941453,-8.246128,-10.247344,-4.407737,2.8338296,-4.36623,-3.940284,-2.997896,-15.476089,-3.0668228,-2.6163712,-8.548269,-4.815582,-8.116256,-9.725747,3501,3562,3554,3546,3554,3562,3564,3449,3501,3559,3411,3741
temozolomide,MK-2206,MDA.MB.436,breast,3235.5,-1.8598994,-1.5422573,-8.717657,-4.404222,-7.5880175,-7.6571455,-5.8949943,-8.860566,-6.223423,-6.7853527,-6.096748,-7.819604,-5.580284,-3.8302455,-8.070759,-4.4775133,-2.9280436,-8.462326,-7.4075136,-11.655681,-8.075505,-1.477034,-15.7141285,-4.619381,-14.408357,3755,3627,3717,3685,3717,3627,3633,3757,3755,3715,3786,3712
temozolomide,Niraparib,MDA.MB.436,breast,2191.5,-6.8048377,-6.8193564,-5.0819592,-6.30148,-8.766793,-6.101165,-2.5225825,-4.876021,-9.172005,-6.066919,-1.8485508,-2.3769093,-3.6842482,-3.4511948,-2.3877559,-4.173689,-4.23458,-7.495261,-0.68142265,-4.562196,-1.3117714,-2.0003724,-4.8012276,0.4556125,-4.7372036,3316,3117,3244,3193,3244,3117,3113,3356,3316,3259,3321,2864
temozolomide,891494-63-6,MDA.MB.436,breast,3589.5,0.82284456,-6.4602823,-7.90278,-4.42507,-7.880514,-9.766923,-1.0889384,-9.431539,-7.3598537,-7.9629016,-6.1275635,-1.5831593,-4.7353806,-0.71198785,-8.47571,-6.7594776,-6.0891857,-9.328185,-5.789932,-9.101889,-2.7171617,-0.6331536,-2.6419597,-0.45779583,-6.485832,3484,3364,3449,3422,3449,3364,3358,3668,3484,3451,3687,2952
temozolomide,Eloxatin (TN),MDA.MB.436,breast,5007.5,-13.433839,-11.02386,-12.723562,-5.3465667,-11.620111,-9.926411,-4.4645433,-6.625218,-5.2139645,-10.361622,-6.248234,-8.241533,-6.945679,-11.3087845,-4.26125,-11.655064,-11.581196,-6.079438,-5.0567794,-9.483555,-5.7113376,-8.233165,-5.011117,-5.9200583,-6.314264,3953,3730,3888,3823,3888,3730,3727,3880,3953,3892,3976,3373
temozolomide,391210-10-9,MDA.MB.436,breast,1985.5,-2.0666628,-3.9899526,-6.6709237,-6.494109,-7.7115116,-1.0904063,-6.18514,-5.2118754,-6.5134134,-13.030826,-6.7561555,-9.582621,-3.5917103,-3.325273,-7.352341,-1.4014269,-4.137691,-8.921692,-3.888516,-3.3764632,-8.129045,-3.465698,-4.11034,-5.6351705,-5.174316,3555,3260,3487,3398,3487,3260,3287,3481,3555,3495,3615,3278
temozolomide,7-Ethyl-10-hydroxycamptothecin,MDA.MB.436,breast,4945.5,-6.474733,-4.9442697,-11.15688,-2.8297403,-8.797497,-8.818738,-20.910103,-16.486458,-16.821503,-19.43178,-9.303508,-13.33767,-8.153647,-9.658128,-16.645693,-8.132864,-11.226909,-11.74324,-7.8256617,-9.081598,-10.680997,-6.375566,-8.208472,-9.694499,-7.915059,4207,4098,4156,4117,4156,4098,4092,4135,4207,4156,4294,4091
vinblastine,915019-65-7,MDA.MB.436,breast,1035.5,3.8932843,4.680246,1.8410488,5.807529,6.579274,4.8535376,2.7479558,2.2874384,4.4641747,5.187225,5.0274897,6.2969337,4.82867,7.997086,3.400638,3.1892076,3.463762,5.131235,4.1238003,1.7132812,4.048635,3.141864,6.746753,2.1601312,1.2413197,917,787,945,845,945,787,802,968,917,946,929,656
vinblastine,L-778123 free base,MDA.MB.436,breast,373.5,1.5483212,-3.8068721,-2.1182742,1.9389032,-2.9083645,0.34677163,-1.6966325,-4.1690116,1.8332789,0.20779788,2.398453,0.417298,3.6770697,3.7002306,-0.08737074,-5.530737,1.1992784,4.644989,1.2138872,0.08169073,1.8819427,1.0609573,1.9881349,-3.0325694,-0.42403334,2057,2126,2066,2060,2066,2126,2126,1948,2057,2077,2004,2360
vinblastine,Vorinostat,MDA.MB.436,breast,2121.5,-0.72157776,-0.35743865,-0.5182986,-0.83838725,2.5944476,-0.8501095,-1.2119975,-0.46219704,2.0527909,0.15781742,3.9589639,0.55281013,-1.0082884,-0.3156982,-0.68595827,1.7525915,0.66743016,-1.1321954,-0.50227755,-3.9005086,1.8255852,-1.3370217,2.8906708,-2.3506134,-2.5773919,2169,1895,2150,2062,2150,1895,1930,2280,2169,2156,2267,1814
vinorelbine,Veliparib,MDA.MB.436,breast,1619.5,3.4246893,3.8662846,-0.19774097,-6.402448,-1.754569,-2.0155602,-3.7567704,-3.3384495,5.6164546,-2.6197417,-2.3602934,-1.7556695,1.5182792,-3.9166136,-2.9311302,0.0291788,1.9322013,-8.197077,2.9274638,-4.428623,-2.6948886,0.5081635,2.09279,-0.6595185,2.6574981,2408,2405,2416,2435,2416,2405,2423,2603,2408,2410,2425,2745
vinorelbine,Dasatinib,MDA.MB.436,breast,2651.5,-3.9185984,-0.013643969,-2.1286635,-0.01249269,-1.4421501,-1.8211188,-4.3357644,-6.500129,-2.9011726,-3.4609988,-7.2336965,-12.228769,-3.2538776,-9.391423,-5.42061,0.35276657,0.6369033,-2.8747218,-0.17638482,-3.4736218,0.45526367,-4.9716077,-2.5451987,-7.35535,-4.200721,3093,3144,3087,3094,3087,3144,3136,3069,3093,3084,2956,3370
vinorelbine,MK-5108,MDA.MB.436,breast,4683.5,-9.268749,-9.350116,-8.347224,-7.1343617,-10.288951,-10.990523,-8.154927,-13.314957,-7.50407,-10.347971,-12.056723,-13.7390785,-9.809105,-6.467743,-12.703481,-10.845758,-6.486766,-10.84706,-9.587061,-7.8963904,-5.505228,-8.454571,-5.07399,-10.071178,-12.776264,4151,3928,4030,3986,4030,3928,3932,4100,4151,4024,4207,3515
Vorinostat,Erlotinib,MDA.MB.436,breast,1229.5,5.6099477,6.477542,3.6134899,3.0156424,1.1024451,2.4117012,1.5899698,3.6675134,2.9058473,-0.3240943,2.9801714,3.7435026,3.2496188,3.512217,2.8475735,2.1756048,1.7289841,3.4959698,3.2169151,4.5170894,4.8543944,4.8402805,4.721735,2.0375733,0.07926096,1161,1045,1187,1097,1187,1045,1029,1245,1161,1196,1270,931
Vorinostat,Lapatinib,MDA.MB.436,breast,2001.5,-1.023629,2.1023834,0.1715968,1.2283211,-4.0223765,-0.81363493,-0.8924051,-1.6394843,-1.1919676,-4.4454684,0.45982665,0.40667242,3.4362385,-0.08247137,0.5525074,2.1070476,-1.4399067,-1.8994272,1.4222463,-1.8221624,1.6200413,3.5317254,1.341434,-1.224082,-1.8685493,2202,1982,2161,2108,2161,1982,1974,2232,2202,2176,2339,1886
Vorinostat,7-Ethyl-10-hydroxycamptothecin,MDA.MB.436,breast,2319.5,1.6001809,4.349677,3.485466,3.2634122,4.6380634,1.7504907,-1.1721333,2.1638007,6.4476137,2.2663724,4.907665,2.430906,2.6612942,3.0463839,3.801871,2.307938,2.9026783,2.5507898,2.8047564,2.216742,3.609923,0.8865556,2.5780883,1.3720477,1.067405,1264,1169,1307,1193,1307,1169,1156,1361,1264,1313,1389,952
Vorinostat,temozolomide,MDA.MB.436,breast,3487.5,-10.998592,-15.381062,-17.656319,-9.030484,-18.151379,-12.797581,-12.303605,-6.700132,-13.720863,-9.659581,-6.9822965,-7.6220307,-11.750247,-10.144047,-5.702591,-16.877964,-11.623469,-8.203295,-4.260263,-13.707029,-6.618327,-9.067134,-10.305441,-14.247162,-14.012696,4260,4105,4210,4154,4210,4105,4106,4189,4260,4211,4278,3861
5-Fluorouracil,915019-65-7,OCUB.M,breast,1909.5,1.3972272,1.9028523,1.1900212,-3.4663346,1.721164,-1.5494233,-2.3879254,6.230742,1.3910153,4.0144844,2.4129672,-0.31027776,4.4552917,1.4323146,0.97012717,4.041038,2.262586,0.3193173,1.4046912,2.4805782,2.5167809,3.8572912,5.2726316,1.6260028,2.9886453,1542,1443,1551,1498,1551,1443,1439,1613,1542,1554,1506,1660
5-Fluorouracil,Bortezomib,OCUB.M,breast,3261.5,-2.3863478,-4.0848193,-5.01263,-2.337383,-11.088506,-4.749365,-6.2261486,-6.323099,-3.9874778,-4.7724934,-2.6915462,-5.12052,-4.692056,-3.7998872,-4.239445,-3.282048,-5.4908276,-9.862605,-8.310059,-3.0232117,-5.672426,-6.07754,-4.632473,-6.8260374,-3.1204073,3521,3208,3394,3328,3394,3208,3208,3399,3521,3405,3475,3098
Veliparib,Dinaciclib,OCUB.M,breast,5139.5,-48.498047,-50.867794,-52.636353,-36.02573,-50.93046,-33.168655,-40.325024,-39.058132,-27.401695,-50.44973,-49.51986,-37.388466,-36.270954,-38.302902,-40.961872,-28.29459,-38.710545,-41.04341,-43.222,-25.747839,-48.863647,-30.204304,-49.88627,-37.528233,-54.85723,5511,5480,5493,5480,5493,5480,5479,5460,5511,5484,5296,5546
Veliparib,geldanamycin,OCUB.M,breast,1857.5,-11.633985,-4.30366,-21.463503,-12.516938,-3.5985997,-16.284819,-16.420776,-11.669695,-15.50894,-15.408914,-25.76405,-14.17109,-7.411567,-13.091215,-11.063513,-14.726671,-3.0435512,-16.091368,-14.341239,-11.913667,-11.037929,-16.351221,-7.811862,-22.053806,-15.5169115,4394,4363,4376,4369,4376,4363,4363,4438,4394,4372,4323,4471
Veliparib,topotecan,OCUB.M,breast,3927.5,-25.139317,-4.1367016,-22.230556,-23.334263,-27.14859,-6.288081,-32.99016,-16.833113,-5.0594087,-5.4141703,-24.840704,-21.251823,-5.2314916,-11.878716,-4.156513,-19.007431,-32.192253,-16.754417,-18.299084,-13.337007,-22.63932,-3.1056447,-13.645519,-21.617502000000002,-22.00192,4508,4670,4593,4651,4593,4670,4677,4689,4508,4595,4505,4978
MK-1775,Dinaciclib,OCUB.M,breast,2485.5,3.427945,4.522704,2.6231046,6.46895,3.0868788,1.8703755,2.8242779,2.6763496,5.727617,2.9607022,0.16601379,3.3687031,4.6255546,9.628585,4.2823257,7.6890593,3.6759992,1.5017104,2.2802622,2.601494,3.4574895,6.3481116,5.7248287,4.3110957,1.7714126,991,929,1007,949,1007,929,925,1122,991,1002,1101,798
MK-1775,Lapatinib,OCUB.M,breast,441.5,7.9813023,8.280699,9.233201,10.532782,6.5641537,6.6293626,8.368109,7.0066795,6.326128,6.823553,3.6847668,6.2703385,8.031422,8.346295,6.9191027,6.554872,3.8607328,4.042162,5.999971,2.7926834,1.6786891,6.5328536,9.524411,9.973086,5.3702035,459,400,488,457,488,400,424,468,459,482,405,557
MK-1775,Deforolimus,OCUB.M,breast,109.5,10.941698,14.250697,10.957447,11.101788,12.25675,14.03385,10.966927,8.163321,13.557279,14.349328,7.537336,14.239816,12.868583,14.260732,7.7922525,8.475892,13.48042,13.634459,13.338497,9.593844,9.228163,7.3727617,10.633872,7.5799127,12.427046,99,85,107,98,107,85,89,91,99,107,5,107
MK-1775,391210-10-9,OCUB.M,breast,2301.5,3.3361886,-5.520613,-0.23977143,1.482512,3.1034963,-8.053284,2.6461947,4.546583,1.7030857,4.3666477,2.8621056,-2.6926568,2.1448379,2.678331,-2.1446805,3.0898378,-1.7382705,0.5525337,-1.0229565,-5.4623113,2.158853,-2.720107,2.841658,-4.269338,-10.072665,2143,2667,2238,2351,2238,2667,2659,1681,2143,2208,2178,2897
915019-65-7,Sorafenib,OCUB.M,breast,1589.5,4.0768795,1.5948753,-0.42672583,6.8841915,1.8620274,2.876458,2.3389363,-0.9841242,3.1502516,3.727363,4.2174077,-2.3792162,3.3645778,4.0772147,3.3086295,5.2154255,5.5570397,2.2377615,3.5536034,7.2160406,8.778149,5.862177,2.041548,4.6064816,1.868253,1106,1170,1109,1118,1109,1170,1178,1114,1106,1121,1180,1259
Bortezomib,Veliparib,OCUB.M,breast,4839.5,-25.905626,-26.595884,-30.459345,-22.073242,-22.880722,-23.17064,-31.447405,-24.548704,-9.703119,-30.982676,-24.798697,-16.569485,-15.862031,-22.681374,-12.702237,-5.5147147,-40.430256,-19.186096,-20.658718,-12.830915,-17.085806,-15.003312,-37.50211,-4.1350493,-24.495419,4822,4907,4867,4895,4867,4907,4912,4894,4822,4871,4804,5004
Bortezomib,891494-63-6,OCUB.M,breast,2437.5,-1.5552827,-5.8272796,-3.985067,-4.790281,-8.686074,-2.9510438,-7.408914,-5.1730914,-9.0812025,-8.833311,-2.769485,-2.913121,-5.8846455,-5.8326864,-6.890384,-6.02327,-12.685712,-14.781717,-5.354508,-4.3987684,-1.9043416,-10.87204,-9.649072,-5.8823442,-0.66157895,3649,3467,3603,3554,3603,3467,3470,3611,3649,3612,3664,3606
Carboplatinum,MK-2206,OCUB.M,breast,4397.5,-4.050884,-6.423758,3.1424544,1.4934976,-8.907705,-8.748863,-2.425365,-1.2188078,-8.407526,-3.1988587,2.1702974,-3.6431046,-4.8696613,-12.183371,-11.639404,-4.371988,-6.712726,-7.286781,-11.579011,-3.673995,-0.27756658,-4.8074493,-2.6500256,-3.6292868,-1.5751954,3270,3341,3305,3311,3305,3341,3340,3221,3270,3303,3280,3309
Carboplatinum,Deforolimus,OCUB.M,breast,427.5,4.6737347,3.7884808,2.6479309,-1.0747743,-0.7653798,8.770855,2.4846416,8.0306,4.174768,5.86381,2.2091596,4.7632027,-0.8152013,-0.03685908,3.064212,2.4576306,0.7917791,-1.4602869,3.5859985,4.153122,4.8852096,-1.2878572,4.0561604000000004,-2.9776802,-3.7820418,1448,1460,1417,1491,1417,1460,1447,1256,1448,1412,1402,1755
Carboplatinum,Sorafenib,OCUB.M,breast,4167.5,-1.3237983,-1.171639,-4.910083,0.15666944,-4.9767213,-5.354159,0.30806994,-8.971542,0.75290835,0.39915103,1.9224948,2.297762,2.9944007,-2.2040834,-6.085299,-2.109357,-4.0057187,-4.4316916,-0.7973543,0.021682173,5.9382873,-0.327108,-4.2275014,1.9562967,-2.095128,2550,2612,2532,2561,2532,2612,2617,2495,2550,2550,2465,2814
Carboplatinum,Vorinostat,OCUB.M,breast,3755.5,-6.725545,-2.5707755,-3.9404407,0.17850132,-2.6558378,-2.425786,-3.3952987,-2.3927681,0.6008738,0.4479779,-1.9326777,1.224501,-0.88376534,-2.35366,-4.765526,-5.466244,-5.9305587,-2.9620078,-1.0773542,-1.7446083,4.2776213,-3.530961,-3.5565453,-1.4692144,-0.43765807,2789,2554,2751,2685,2751,2554,2558,2857,2789,2762,2832,2403
cyclophosphamide,Lapatinib,OCUB.M,breast,4587.5,-23.601234,-32.617386,-32.04591,-30.263567,-28.787155,-25.556961,-26.230118,-25.816395,-32.673702,-30.867987,-34.98124,-23.382402,-31.359592,-30.88346,-34.483265,-17.65645,-22.74679,-28.651335,-39.936043,-22.674593,-32.88239,-22.723692,-28.53458,-31.761099,-34.114506,5222,5146,5191,5165,5191,5146,5147,5218,5222,5186,5297,4908
cyclophosphamide,Niraparib,OCUB.M,breast,3817.5,-5.73965,-2.0867977,-11.966952,-2.0031629,3.244304,-0.9820181,-0.19097675,2.555193,1.4530983,-1.0196612,-2.1616454,0.9574673,0.32427868,0.24948812,-0.41265613,-4.230167,-13.551891,2.3663692,1.1365452,-4.6331997,-0.9395502,0.12403536,4.1872716,1.6540926,-8.715425,2504,2804,2588,2635,2588,2804,2815,2283,2504,2591,2388,3412
cyclophosphamide,MK-5108,OCUB.M,breast,4913.5,-15.990318,-9.208005,-2.3744967,-9.567325,-14.247962,-9.8608,-27.37555,-1.6377333,-2.5941048,-29.747204,-18.937672,-18.684462,-7.2577214,-48.139633,-13.064191,-13.983843,-26.907545,-15.099749,-8.136253,-29.236502,-35.16602,-25.248764,-11.850709,-27.900585,-12.056083,4504,4850,4637,4776,4637,4850,4841,4470,4504,4633,4433,4593
cyclophosphamide,Sunitinib,OCUB.M,breast,4287.5,-32.97248,-36.33269,-35.43912,-23.106985,-23.793873,-15.378069,-32.58854,-25.053205,-30.218124,-24.813274,-20.70299,-4.541197,-26.64207,-42.017254,-49.73651,-41.01271,-35.26522,-26.228596,-49.37595,-33.933167,-34.553288,-36.6431,-35.100292,-20.427708,-23.99005,5188,5243,5228,5236,5228,5243,5243,5270,5188,5229,4997,5248
Dasatinib,Deforolimus,OCUB.M,breast,629.5,9.473013,8.841034,7.0379233,4.1911416,8.165605,5.396769,7.643058,10.181432,9.500204,9.1241045,7.3563466,5.8391285,3.342041,7.980349,5.699615,11.725046,9.479087,9.153905,12.007151,11.3398,5.780006,9.7651,6.14149,6.942416,3.3775444,334,355,335,321,335,355,347,296,334,325,379,441
